"","comuna","region","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124","125","126","127","128","129","130","131","132","133","134","135","136","137","138","139","140","141","142","143","144","145","146","147","148","149","150","151","152","153","154","155","156","157","158","159","160","161","162","163","164","165","166","167","168","169","170","171","172","173","174","175","176","177","178","179","180","181","182","183","184","185","186","187","188","189","190","191","192","193","194","195","196","197","198","199","200","NA"
"57","Vallenar","Atacama",4.84375,5.96875,8.125,7.56597222222222,5.59166666666667,7.56597222222222,4.55769230769231,4.76041666666667,6.25,9,5.76923076923077,8.625,7.24145299145299,7.88568376068376,3.75,6.47222222222222,7.43589743589744,6.86111111111111,5.10555555555556,6.80555555555556,6.08520299145299,7.6875,6.46875,2.21875,4.71666666666667,6.86298076923077,8.625,4.21666666666667,5.30555555555556,5.80555555555556,5.96666666666667,2.97222222222222,5.08333333333333,7.16666666666667,6.47222222222222,10.6826923076923,6.83333333333333,3.16666666666667,3.71875,7.76923076923077,6.48798076923077,5.13541666666667,4.48589743589744,7.75,3.63333333333333,8.45486111111111,3.52644230769231,3.24145299145299,5.46666666666667,6.80769230769231,8.91666666666667,5.63888888888889,5.84375,5.22222222222222,5.18541666666667,7.61645299145299,5.88888888888889,3.71875,9.16666666666667,5.58333333333333,6.51923076923077,5.51923076923077,4.76041666666667,4.72222222222222,6.51041666666667,5.5,6.23589743589744,5.5,8.05769230769231,5.41666666666667,5.5,4.87478632478632,5.20833333333333,6.06089743589744,3.5,3.43589743589744,6.59375,5.3525641025641,6.83333333333333,6.20138888888889,4.48589743589744,3.09375,3.96875,9.21875,6.81597222222223,6.86111111111111,4.40811965811966,5.18589743589744,7.25,5.71875,6.08520299145299,7.56597222222222,6.98263888888889,4.40811965811966,4.55208333333333,8.26923076923077,7.85763888888889,5.76923076923077,5.76923076923077,4.21666666666667,6.26923076923077,4.6025641025641,6.49145299145299,8.10555555555556,7.38888888888889,2.58333333333333,7.13333333333333,8.125,6.39930555555556,8.05769230769231,7.51923076923077,3.75,3.16666666666667,4.43541666666667,4.60555555555556,6.13333333333333,10.1442307692308,3.46581196581197,3.75,5.5,4.84375,7.38888888888889,3.75,7.21875,4.55208333333333,7.25,5.0625,6.30769230769231,7,7.25,5.47222222222222,4.89423076923077,5.51923076923077,6,6.57692307692308,6.59375,4.33333333333333,4.50833333333333,6.79567307692308,5.72435897435898,5.72435897435897,9,8.25,8.66346153846154,8.13888888888889,3.07692307692308,5.30769230769231,4.02222222222222,6,7.63888888888889,7.15464743589744,2.85555555555556,3.5,6.25,6,5.30555555555556,6.46875,6.01923076923077,4.99145299145299,3.75,3.76923076923077,7.05555555555556,5.01875,5.34375,7.41666666666667,2.58333333333333,8.01923076923077,7.05769230769231,5.96666666666667,7.25,4.46875,4.24358974358974,9.01041666666667,6.69097222222222,5.75,8.1025641025641,6.125,5.96666666666667,5.52991452991453,8.84722222222222,6,3.96875,6.17708333333333,4.21666666666667,5.23263888888889,6,4.51923076923077,6.08333333333333,5.25,3.75,5.49145299145299,9,6.97222222222222,5.72435897435897,6.25,6.66666666666667,7.46875,5.96666666666667,6.08333333333334,4.26041666666667,NA
"58","Desconocido Atacama","Atacama",37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,NA
"59","Chile Chico","Aysen",37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,NA
"60","Cisnes","Aysen",37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,NA
"61","Cochrane","Aysen",37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,NA
"62","Coyhaique","Aysen",18.8333333333333,9,10.75,12.5,18.8333333333333,13.5,14.7,9,7.25,14.7,7.25,7.25,9,9,5.5,5.5,14.4166666666667,5.5,9,7.25,14.7,9,9,9.60714285714286,10.75,7.25,5.5,9,10.75,9,7.25,5.5,2,9,10.8333333333333,7.25,5.5,14.7,12.5,2,5.5,12.5,9,12.95,10.75,5.5,16,14.25,25,5.5,7.25,9,7.25,5.5,3.75,15.8,17.55,12.5,9,9,5.5,9,19.6666666666667,12.5,9,10.75,12.5,10.75,7.25,5.5,23.1666666666667,9,7.25,7.25,5.5,9,2,3.75,5.5,9.45,5.5,10.8333333333333,16.1666666666667,2,2,5.5,10.75,2,11.2,5.5,5.5,9,5.5,10.8333333333333,5.5,10.75,10.75,5.5,12.5,16.1666666666667,9,12.5,2,5.5,7.07142857142857,5.5,7.07142857142857,9,5.5,5.5,14.25,12.1428571428571,10.75,14.05,5.5,9,12.5,9,5.5,5.5,14.25,2,10.75,16.9,5.5,16.1666666666667,10.75,2,10.75,10.8333333333333,12.5,12.5,9,7.25,9,17.9166666666667,14.25,12.5,16.1666666666667,10.75,10.8333333333333,5.5,10.75,9,9,19.6666666666667,5.5,5.5,5.5,10.75,16.1666666666667,5.5,2,12.5,5.5,5.5,9,2,16,12.5,7.25,9,10.8333333333333,17.2142857142857,14.6785714285714,7.25,9,7.25,9.60714285714286,7.25,9,10.75,5.5,16,5.5,5.5,9,10.75,17.55,2,9,7.25,12.5,5.5,12.5,9,10.8333333333333,5.5,7.25,9,7.25,5.5,7.25,12.5,9,9,14.7,12.5,9,3.75,NA
"63","Guaitecas","Aysen",37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,NA
"64","Lago Verde","Aysen",37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,NA
"65","OHiggins","Aysen",37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,NA
"66","Rio Ibanez","Aysen",37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,NA
"67","Tortel","Aysen",37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,NA
"68","Aysen","Aysen",37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,NA
"69","Desconocido Aysen","Aysen",37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,NA
"70","Alto Biobio","Biobio",3.94444444444444,22.6136363636364,12.0622895622896,6.8656330749354,8.61111111111111,10.8875,8.6875,14.6072351421189,9,10.5509920634921,12.4690169133192,10.9564393939394,17.0510923185342,20.4791666666667,10.0013888888889,6.68804322292694,12.0145348837209,9.10252525252526,15.484496124031,10.4260923185342,9.08838383838384,7.97916666666667,21.1587301587302,8.61111111111111,7.98977272727273,13.9141414141414,17.8527777777778,9.97674418604652,9.48223514211886,2.79915433403805,6.25401691331924,7.92171717171717,5.66477272727273,6.95401691331924,13.5790169133192,8.85029069767442,9.70833333333333,8.9656330749354,10.4767441860465,15.4540169133192,12.2136363636364,11.5113636363636,15.3386363636364,8.30723514211886,8.39915433403806,17.8636363636364,11.4100775193798,7.83333333333333,13.5177777777778,9.08838383838384,13.9106060606061,9.07529069767442,3.67674418604651,10.7013888888889,14.9236111111111,11.280303030303,5.51414141414142,5.28914141414141,7.25452196382429,6.95401691331924,19.6795634920635,13.7569444444444,16.0300387596899,9.16477272727273,13.0297727272727,4.81060606060606,9.44290580220813,10.9444444444444,9.05401691331924,21.0767441860465,14.9217171717172,6.74444444444445,14.4111111111111,13.9500775193798,14.4863636363636,4.0125,5.60252525252525,13.421188630491,16.7386363636364,10.3125,15.0617171717172,12.0095607235142,15.7944444444445,5.40342377260982,13.5252525252525,8.03229974160207,15.8569444444444,7.00252525252525,6.07752525252525,9.82952196382429,9.97674418604652,11.1141414141414,6.90833333333334,12.1252525252525,17.9009597637505,13.6525,9.35452196382429,7.83333333333333,10.7013888888889,12.5844444444444,6.13636363636364,12.0333333333333,11.1072351421189,6.97529069767442,6.29915433403805,6.13636363636364,11.8680555555556,6.29915433403805,13.9106060606061,8.31060606060606,11.6647727272727,22.5,18.3722440350347,7.67866161616162,9.70833333333333,3.78977272727273,15.521188630491,13.7777777777778,12.5125,9.66477272727273,8.48863636363637,12.3791666666667,8.42118863049096,9.10252525252526,3.86417958656331,9.97674418604652,19.4289405684755,11.4217171717172,5.82525252525253,7.31363636363637,8.40025252525253,17.8888888888889,11.1540169133192,6.8125,6.61363636363636,15.0997474747475,11.4501937984496,10.6206835799859,7.78030303030303,8.61111111111111,8.01136363636363,4.53229974160207,16.1476421188631,13.4333333333333,4.89191919191919,8.7406330749354,8.45643939393939,8.61111111111111,11.5208333333333,11.4444444444444,5.01453488372093,13.9540169133192,9.79671717171717,8.9125,7.78030303030303,7.44444444444444,13.4333333333333,9.57752525252525,13.6856060606061,6.52525252525253,14.0548821548822,10.5517441860465,6.61363636363636,10.4141414141414,11.4217171717172,7.83333333333333,6.95401691331924,13.0808080808081,7.31363636363637,7.60723514211886,10.1395348837209,10.3125,9.12118863049096,10.1856060606061,18.9697674418605,22.1363636363636,14.9558080808081,12.7267441860465,7.20138888888889,5.80138888888889,16.2267441860465,16.5174418604651,9.79915433403806,5.76304322292694,15.8583010335917,2.79915433403805,8.08080808080808,18.7411616161616,10.8136363636364,13.7777777777778,14.8611111111111,9.54444444444445,8.73229974160207,13.1363636363636,6.63953488372093,13.0444444444445,12.8047727272727,2.63636363636364,23.2013888888889,8.5062015503876,NA
"71","Antuco","Biobio",5.5,2,2.35,2.35,2,2,2,2,2.875,2,2,2,2.35,2.35,2.875,2.35,2,5.5,2.875,2.35,2,2.875,2,5.5,2.875,2.875,2,2.35,2.35,2,5.5,2.875,2.875,2,2.35,2.875,2.35,5.5,2,2,5.5,2.875,2.875,2.35,5.5,2.875,5.5,2.875,2,5.5,2,2,5.5,2.35,5.5,2,2,2.35,2.35,2.35,5.5,2.35,2.875,2,2,2,2,2,2,2,2.35,5.5,2.875,2,5.5,2.35,2.875,2.35,5.5,2.875,2.35,2,2.35,2.35,2,2.35,2.875,5.5,2,5.5,2,2.875,2.35,2.35,2,2.875,2,2,5.5,2.875,2.875,2,2,2.875,2.875,5.5,2.875,2,2.35,2.875,2.875,2.875,2.875,2.35,2.35,5.5,2,2.875,2.875,2.875,2,2.35,2.35,2.875,2.875,2,2.875,2,2,2,2,5.5,2,2,2.35,2.875,2.875,2.875,2.35,2,2,2.875,2.35,2,2.35,2.875,5.5,2.35,2.875,2,2.875,2,2,2,2.875,2.35,5.5,2.875,5.5,2.875,2,2,2,2.875,2.875,2.35,5.5,2.875,2,2.875,2,2,2,2,2.875,5.5,2,5.5,2.875,2,5.5,5.5,2.875,2.35,5.5,2,2,2,5.5,2.35,5.5,5.5,2,2,2,2,5.5,2.35,2,2.35,NA
