"","region","codigo_comuna","comuna","poblacion","semana","oportunidad_comuna","dia","oportunidad_region","oportunidad_pais"
"320","Araucanía",9210,"Traiguen",19314,24,0.67,2020-06-11,0.65,0.26
"321","Araucanía",9211,"Victoria",35467,17,1,2020-04-23,0.56,0.72
"322","Araucanía",9211,"Victoria",35467,18,0,2020-04-30,0.26,0.71
"323","Araucanía",9211,"Victoria",35467,19,NA,2020-05-07,0.65,0.63
"324","Araucanía",9211,"Victoria",35467,20,NA,2020-05-14,0.61,0.49
"325","Araucanía",9211,"Victoria",35467,21,NA,2020-05-21,0.78,0.37
"326","Araucanía",9211,"Victoria",35467,22,0.33,2020-05-28,0.55,0.29
"327","Araucanía",9211,"Victoria",35467,23,0.43,2020-06-04,0.66,0.3
"328","Araucanía",9211,"Victoria",35467,24,0.63,2020-06-11,0.65,0.26
"329","Arica y Parinacota",15101,"Arica",247552,17,0.74,2020-04-23,0.74,0.72
"330","Arica y Parinacota",15101,"Arica",247552,18,0.85,2020-04-30,0.85,0.71
"331","Arica y Parinacota",15101,"Arica",247552,19,0.72,2020-05-07,0.72,0.63
"332","Arica y Parinacota",15101,"Arica",247552,20,0.82,2020-05-14,0.82,0.49
"333","Arica y Parinacota",15101,"Arica",247552,21,0.83,2020-05-21,0.83,0.37
"334","Arica y Parinacota",15101,"Arica",247552,22,0.58,2020-05-28,0.58,0.29
"335","Arica y Parinacota",15101,"Arica",247552,23,0.71,2020-06-04,0.72,0.3
"336","Arica y Parinacota",15101,"Arica",247552,24,0.83,2020-06-11,0.83,0.26
"337","Arica y Parinacota",15102,"Camarones",1233,17,NA,2020-04-23,0.74,0.72
"338","Arica y Parinacota",15102,"Camarones",1233,18,NA,2020-04-30,0.85,0.71
"339","Arica y Parinacota",15102,"Camarones",1233,19,NA,2020-05-07,0.72,0.63
"340","Arica y Parinacota",15102,"Camarones",1233,20,NA,2020-05-14,0.82,0.49
"341","Arica y Parinacota",15102,"Camarones",1233,21,NA,2020-05-21,0.83,0.37
"342","Arica y Parinacota",15102,"Camarones",1233,22,NA,2020-05-28,0.58,0.29
"343","Arica y Parinacota",15102,"Camarones",1233,23,NA,2020-06-04,0.72,0.3
"344","Arica y Parinacota",15102,"Camarones",1233,24,NA,2020-06-11,0.83,0.26
"345","Arica y Parinacota",15201,"Putre",2515,17,NA,2020-04-23,0.74,0.72
"346","Arica y Parinacota",15201,"Putre",2515,18,NA,2020-04-30,0.85,0.71
"347","Arica y Parinacota",15201,"Putre",2515,19,NA,2020-05-07,0.72,0.63
"348","Arica y Parinacota",15201,"Putre",2515,20,NA,2020-05-14,0.82,0.49
"349","Arica y Parinacota",15201,"Putre",2515,21,NA,2020-05-21,0.83,0.37
"350","Arica y Parinacota",15201,"Putre",2515,22,NA,2020-05-28,0.58,0.29
"351","Arica y Parinacota",15201,"Putre",2515,23,1,2020-06-04,0.72,0.3
"352","Arica y Parinacota",15201,"Putre",2515,24,1,2020-06-11,0.83,0.26
"353","Arica y Parinacota",15202,"General Lagos",810,17,NA,2020-04-23,0.74,0.72
"354","Arica y Parinacota",15202,"General Lagos",810,18,NA,2020-04-30,0.85,0.71
"355","Arica y Parinacota",15202,"General Lagos",810,19,NA,2020-05-07,0.72,0.63
"356","Arica y Parinacota",15202,"General Lagos",810,20,NA,2020-05-14,0.82,0.49
"357","Arica y Parinacota",15202,"General Lagos",810,21,NA,2020-05-21,0.83,0.37
"358","Arica y Parinacota",15202,"General Lagos",810,22,NA,2020-05-28,0.58,0.29
"359","Arica y Parinacota",15202,"General Lagos",810,23,NA,2020-06-04,0.72,0.3
"360","Arica y Parinacota",15202,"General Lagos",810,24,NA,2020-06-11,0.83,0.26
"361","Atacama",3101,"Copiapo",171766,17,NA,2020-04-23,0.5,0.72
"362","Atacama",3101,"Copiapo",171766,18,0.87,2020-04-30,0.81,0.71
"363","Atacama",3101,"Copiapo",171766,19,0.74,2020-05-07,0.73,0.63
"364","Atacama",3101,"Copiapo",171766,20,0.91,2020-05-14,0.93,0.49
"365","Atacama",3101,"Copiapo",171766,21,1,2020-05-21,0.67,0.37
"366","Atacama",3101,"Copiapo",171766,22,0.95,2020-05-28,0.93,0.29
"367","Atacama",3101,"Copiapo",171766,23,0.66,2020-06-04,0.7,0.3
"368","Atacama",3101,"Copiapo",171766,24,0.53,2020-06-11,0.59,0.26
"369","Atacama",3102,"Caldera",19426,17,NA,2020-04-23,0.5,0.72
"370","Atacama",3102,"Caldera",19426,18,1,2020-04-30,0.81,0.71
"371","Atacama",3102,"Caldera",19426,19,0.5,2020-05-07,0.73,0.63
"372","Atacama",3102,"Caldera",19426,20,1,2020-05-14,0.93,0.49
"373","Atacama",3102,"Caldera",19426,21,NA,2020-05-21,0.67,0.37
"374","Atacama",3102,"Caldera",19426,22,1,2020-05-28,0.93,0.29
"375","Atacama",3102,"Caldera",19426,23,1,2020-06-04,0.7,0.3
"376","Atacama",3102,"Caldera",19426,24,1,2020-06-11,0.59,0.26
"377","Atacama",3103,"Tierra Amarilla",14312,17,1,2020-04-23,0.5,0.72
"378","Atacama",3103,"Tierra Amarilla",14312,18,1,2020-04-30,0.81,0.71
"379","Atacama",3103,"Tierra Amarilla",14312,19,0.7,2020-05-07,0.73,0.63
"380","Atacama",3103,"Tierra Amarilla",14312,20,1,2020-05-14,0.93,0.49
"381","Atacama",3103,"Tierra Amarilla",14312,21,NA,2020-05-21,0.67,0.37
"382","Atacama",3103,"Tierra Amarilla",14312,22,NA,2020-05-28,0.93,0.29
"383","Atacama",3103,"Tierra Amarilla",14312,23,1,2020-06-04,0.7,0.3
"384","Atacama",3103,"Tierra Amarilla",14312,24,0.8,2020-06-11,0.59,0.26
"385","Atacama",3201,"Chanaral",13164,17,NA,2020-04-23,0.5,0.72
"386","Atacama",3201,"Chanaral",13164,18,NA,2020-04-30,0.81,0.71
"387","Atacama",3201,"Chanaral",13164,19,NA,2020-05-07,0.73,0.63
"388","Atacama",3201,"Chanaral",13164,20,NA,2020-05-14,0.93,0.49
"389","Atacama",3201,"Chanaral",13164,21,NA,2020-05-21,0.67,0.37
"390","Atacama",3201,"Chanaral",13164,22,NA,2020-05-28,0.93,0.29
"391","Atacama",3201,"Chanaral",13164,23,NA,2020-06-04,0.7,0.3
"392","Atacama",3201,"Chanaral",13164,24,NA,2020-06-11,0.59,0.26
"393","Atacama",3202,"Diego de Almagro",14358,17,NA,2020-04-23,0.5,0.72
"394","Atacama",3202,"Diego de Almagro",14358,18,1,2020-04-30,0.81,0.71
"395","Atacama",3202,"Diego de Almagro",14358,19,1,2020-05-07,0.73,0.63
"396","Atacama",3202,"Diego de Almagro",14358,20,NA,2020-05-14,0.93,0.49
"397","Atacama",3202,"Diego de Almagro",14358,21,0.33,2020-05-21,0.67,0.37
"398","Atacama",3202,"Diego de Almagro",14358,22,NA,2020-05-28,0.93,0.29
"399","Atacama",3202,"Diego de Almagro",14358,23,0.5,2020-06-04,0.7,0.3
"400","Atacama",3202,"Diego de Almagro",14358,24,0.67,2020-06-11,0.59,0.26
"401","Atacama",3301,"Vallenar",57009,17,0.5,2020-04-23,0.5,0.72
"402","Atacama",3301,"Vallenar",57009,18,0.57,2020-04-30,0.81,0.71
"403","Atacama",3301,"Vallenar",57009,19,0.77,2020-05-07,0.73,0.63
"404","Atacama",3301,"Vallenar",57009,20,1,2020-05-14,0.93,0.49
"405","Atacama",3301,"Vallenar",57009,21,0.5,2020-05-21,0.67,0.37
"406","Atacama",3301,"Vallenar",57009,22,0.83,2020-05-28,0.93,0.29
"407","Atacama",3301,"Vallenar",57009,23,0.87,2020-06-04,0.7,0.3
"408","Atacama",3301,"Vallenar",57009,24,0.69,2020-06-11,0.59,0.26
"409","Atacama",3302,"Alto del Carmen",5729,17,NA,2020-04-23,0.5,0.72
"410","Atacama",3302,"Alto del Carmen",5729,18,NA,2020-04-30,0.81,0.71
"411","Atacama",3302,"Alto del Carmen",5729,19,NA,2020-05-07,0.73,0.63
"412","Atacama",3302,"Alto del Carmen",5729,20,NA,2020-05-14,0.93,0.49
"413","Atacama",3302,"Alto del Carmen",5729,21,NA,2020-05-21,0.67,0.37
"414","Atacama",3302,"Alto del Carmen",5729,22,NA,2020-05-28,0.93,0.29
"415","Atacama",3302,"Alto del Carmen",5729,23,1,2020-06-04,0.7,0.3
"416","Atacama",3302,"Alto del Carmen",5729,24,0,2020-06-11,0.59,0.26
"417","Atacama",3303,"Freirina",7681,17,0,2020-04-23,0.5,0.72
"418","Atacama",3303,"Freirina",7681,18,NA,2020-04-30,0.81,0.71
"419","Atacama",3303,"Freirina",7681,19,NA,2020-05-07,0.73,0.63
"420","Atacama",3303,"Freirina",7681,20,NA,2020-05-14,0.93,0.49
"421","Atacama",3303,"Freirina",7681,21,NA,2020-05-21,0.67,0.37
"422","Atacama",3303,"Freirina",7681,22,NA,2020-05-28,0.93,0.29
"423","Atacama",3303,"Freirina",7681,23,NA,2020-06-04,0.7,0.3
"424","Atacama",3303,"Freirina",7681,24,NA,2020-06-11,0.59,0.26
"425","Atacama",3304,"Huasco",11264,17,NA,2020-04-23,0.5,0.72
"426","Atacama",3304,"Huasco",11264,18,1,2020-04-30,0.81,0.71
"427","Atacama",3304,"Huasco",11264,19,NA,2020-05-07,0.73,0.63
"428","Atacama",3304,"Huasco",11264,20,NA,2020-05-14,0.93,0.49
"429","Atacama",3304,"Huasco",11264,21,NA,2020-05-21,0.67,0.37
"430","Atacama",3304,"Huasco",11264,22,NA,2020-05-28,0.93,0.29
"431","Atacama",3304,"Huasco",11264,23,0.33,2020-06-04,0.7,0.3
"432","Atacama",3304,"Huasco",11264,24,1,2020-06-11,0.59,0.26
"433","Aysén",11101,"Coyhaique",61210,17,NA,2020-04-23,NA,0.72
"434","Aysén",11101,"Coyhaique",61210,18,NA,2020-04-30,NA,0.71
"435","Aysén",11101,"Coyhaique",61210,19,NA,2020-05-07,NA,0.63
"436","Aysén",11101,"Coyhaique",61210,20,NA,2020-05-14,NA,0.49
"437","Aysén",11101,"Coyhaique",61210,21,1,2020-05-21,1,0.37
"438","Aysén",11101,"Coyhaique",61210,22,1,2020-05-28,1,0.29
"439","Aysén",11101,"Coyhaique",61210,23,0.5,2020-06-04,0.5,0.3
"440","Aysén",11101,"Coyhaique",61210,24,1,2020-06-11,1,0.26
"441","Aysén",11102,"Lago Verde",920,17,NA,2020-04-23,NA,0.72
"442","Aysén",11102,"Lago Verde",920,18,NA,2020-04-30,NA,0.71
"443","Aysén",11102,"Lago Verde",920,19,NA,2020-05-07,NA,0.63
"444","Aysén",11102,"Lago Verde",920,20,NA,2020-05-14,NA,0.49
"445","Aysén",11102,"Lago Verde",920,21,NA,2020-05-21,1,0.37
"446","Aysén",11102,"Lago Verde",920,22,NA,2020-05-28,1,0.29
"447","Aysén",11102,"Lago Verde",920,23,NA,2020-06-04,0.5,0.3
"448","Aysén",11102,"Lago Verde",920,24,NA,2020-06-11,1,0.26
"449","Aysén",11201,"Aysén",25002,17,NA,2020-04-23,NA,0.72
"450","Aysén",11201,"Aysén",25002,18,NA,2020-04-30,NA,0.71
"451","Aysén",11201,"Aysén",25002,19,NA,2020-05-07,NA,0.63
"452","Aysén",11201,"Aysén",25002,20,NA,2020-05-14,NA,0.49
"453","Aysén",11201,"Aysén",25002,21,NA,2020-05-21,1,0.37
"454","Aysén",11201,"Aysén",25002,22,NA,2020-05-28,1,0.29
"455","Aysén",11201,"Aysén",25002,23,NA,2020-06-04,0.5,0.3
"456","Aysén",11201,"Aysén",25002,24,1,2020-06-11,1,0.26
"457","Aysén",11202,"Cisnes",5828,17,NA,2020-04-23,NA,0.72
"458","Aysén",11202,"Cisnes",5828,18,NA,2020-04-30,NA,0.71
"459","Aysén",11202,"Cisnes",5828,19,NA,2020-05-07,NA,0.63
"460","Aysén",11202,"Cisnes",5828,20,NA,2020-05-14,NA,0.49
"461","Aysén",11202,"Cisnes",5828,21,NA,2020-05-21,1,0.37
"462","Aysén",11202,"Cisnes",5828,22,NA,2020-05-28,1,0.29
"463","Aysén",11202,"Cisnes",5828,23,NA,2020-06-04,0.5,0.3
"464","Aysén",11202,"Cisnes",5828,24,NA,2020-06-11,1,0.26
"465","Aysén",11203,"Guaitecas",1599,17,NA,2020-04-23,NA,0.72
"466","Aysén",11203,"Guaitecas",1599,18,NA,2020-04-30,NA,0.71
"467","Aysén",11203,"Guaitecas",1599,19,NA,2020-05-07,NA,0.63
"468","Aysén",11203,"Guaitecas",1599,20,NA,2020-05-14,NA,0.49
"469","Aysén",11203,"Guaitecas",1599,21,NA,2020-05-21,1,0.37
"470","Aysén",11203,"Guaitecas",1599,22,NA,2020-05-28,1,0.29
"471","Aysén",11203,"Guaitecas",1599,23,NA,2020-06-04,0.5,0.3
"472","Aysén",11203,"Guaitecas",1599,24,NA,2020-06-11,1,0.26
"473","Aysén",11301,"Cochrane",3685,17,NA,2020-04-23,NA,0.72
"474","Aysén",11301,"Cochrane",3685,18,NA,2020-04-30,NA,0.71
"475","Aysén",11301,"Cochrane",3685,19,NA,2020-05-07,NA,0.63
"476","Aysén",11301,"Cochrane",3685,20,NA,2020-05-14,NA,0.49
"477","Aysén",11301,"Cochrane",3685,21,NA,2020-05-21,1,0.37
"478","Aysén",11301,"Cochrane",3685,22,NA,2020-05-28,1,0.29
"479","Aysén",11301,"Cochrane",3685,23,NA,2020-06-04,0.5,0.3
"480","Aysén",11301,"Cochrane",3685,24,NA,2020-06-11,1,0.26
"481","Aysén",11302,"OHiggins",661,17,NA,2020-04-23,NA,0.72
"482","Aysén",11302,"OHiggins",661,18,NA,2020-04-30,NA,0.71
"483","Aysén",11302,"OHiggins",661,19,NA,2020-05-07,NA,0.63
"484","Aysén",11302,"OHiggins",661,20,NA,2020-05-14,NA,0.49
"485","Aysén",11302,"OHiggins",661,21,NA,2020-05-21,1,0.37
"486","Aysén",11302,"OHiggins",661,22,NA,2020-05-28,1,0.29
"487","Aysén",11302,"OHiggins",661,23,NA,2020-06-04,0.5,0.3
"488","Aysén",11302,"OHiggins",661,24,NA,2020-06-11,1,0.26
"489","Aysén",11303,"Tortel",572,17,NA,2020-04-23,NA,0.72
"490","Aysén",11303,"Tortel",572,18,NA,2020-04-30,NA,0.71
"491","Aysén",11303,"Tortel",572,19,NA,2020-05-07,NA,0.63
"492","Aysén",11303,"Tortel",572,20,NA,2020-05-14,NA,0.49
"493","Aysén",11303,"Tortel",572,21,NA,2020-05-21,1,0.37
"494","Aysén",11303,"Tortel",572,22,NA,2020-05-28,1,0.29
"495","Aysén",11303,"Tortel",572,23,NA,2020-06-04,0.5,0.3
"496","Aysén",11303,"Tortel",572,24,NA,2020-06-11,1,0.26
"497","Aysén",11401,"Chile Chico",5121,17,NA,2020-04-23,NA,0.72
"498","Aysén",11401,"Chile Chico",5121,18,NA,2020-04-30,NA,0.71
"499","Aysén",11401,"Chile Chico",5121,19,NA,2020-05-07,NA,0.63
"500","Aysén",11401,"Chile Chico",5121,20,NA,2020-05-14,NA,0.49
"501","Aysén",11401,"Chile Chico",5121,21,NA,2020-05-21,1,0.37
"502","Aysén",11401,"Chile Chico",5121,22,NA,2020-05-28,1,0.29
"503","Aysén",11401,"Chile Chico",5121,23,NA,2020-06-04,0.5,0.3
"504","Aysén",11401,"Chile Chico",5121,24,NA,2020-06-11,1,0.26
"505","Aysén",11402,"Rio Ibanez",2699,17,NA,2020-04-23,NA,0.72
"506","Aysén",11402,"Rio Ibanez",2699,18,NA,2020-04-30,NA,0.71
"507","Aysén",11402,"Rio Ibanez",2699,19,NA,2020-05-07,NA,0.63
"508","Aysén",11402,"Rio Ibanez",2699,20,NA,2020-05-14,NA,0.49
"509","Aysén",11402,"Rio Ibanez",2699,21,NA,2020-05-21,1,0.37
"510","Aysén",11402,"Rio Ibanez",2699,22,NA,2020-05-28,1,0.29
"511","Aysén",11402,"Rio Ibanez",2699,23,NA,2020-06-04,0.5,0.3
"512","Aysén",11402,"Rio Ibanez",2699,24,NA,2020-06-11,1,0.26
"513","Biobío",8101,"Concepcion",238092,17,0.67,2020-04-23,0.76,0.72
"514","Biobío",8101,"Concepcion",238092,18,NA,2020-04-30,0.64,0.71
"515","Biobío",8101,"Concepcion",238092,19,1,2020-05-07,0.85,0.63
"516","Biobío",8101,"Concepcion",238092,20,0.71,2020-05-14,0.75,0.49
"517","Biobío",8101,"Concepcion",238092,21,0.85,2020-05-21,0.82,0.37
"518","Biobío",8101,"Concepcion",238092,22,0.84,2020-05-28,0.78,0.29
"519","Biobío",8101,"Concepcion",238092,23,0.73,2020-06-04,0.67,0.3
"520","Biobío",8101,"Concepcion",238092,24,0.73,2020-06-11,0.72,0.26
"521","Biobío",8102,"Coronel",125829,17,1,2020-04-23,0.76,0.72
"522","Biobío",8102,"Coronel",125829,18,0,2020-04-30,0.64,0.71
"523","Biobío",8102,"Coronel",125829,19,1,2020-05-07,0.85,0.63
"524","Biobío",8102,"Coronel",125829,20,0.71,2020-05-14,0.75,0.49
"525","Biobío",8102,"Coronel",125829,21,0.8,2020-05-21,0.82,0.37
"526","Biobío",8102,"Coronel",125829,22,0.81,2020-05-28,0.78,0.29
"527","Biobío",8102,"Coronel",125829,23,0.55,2020-06-04,0.67,0.3
"528","Biobío",8102,"Coronel",125829,24,0.76,2020-06-11,0.72,0.26
"529","Biobío",8103,"Chiguayante",91180,17,1,2020-04-23,0.76,0.72
"530","Biobío",8103,"Chiguayante",91180,18,0.38,2020-04-30,0.64,0.71
"531","Biobío",8103,"Chiguayante",91180,19,0.75,2020-05-07,0.85,0.63
"532","Biobío",8103,"Chiguayante",91180,20,0.43,2020-05-14,0.75,0.49
"533","Biobío",8103,"Chiguayante",91180,21,0,2020-05-21,0.82,0.37
"534","Biobío",8103,"Chiguayante",91180,22,0.91,2020-05-28,0.78,0.29
"535","Biobío",8103,"Chiguayante",91180,23,1,2020-06-04,0.67,0.3
"536","Biobío",8103,"Chiguayante",91180,24,0.71,2020-06-11,0.72,0.26
"537","Biobío",8104,"Florida",11841,17,NA,2020-04-23,0.76,0.72
"538","Biobío",8104,"Florida",11841,18,NA,2020-04-30,0.64,0.71
"539","Biobío",8104,"Florida",11841,19,NA,2020-05-07,0.85,0.63
"540","Biobío",8104,"Florida",11841,20,NA,2020-05-14,0.75,0.49
"541","Biobío",8104,"Florida",11841,21,NA,2020-05-21,0.82,0.37
"542","Biobío",8104,"Florida",11841,22,NA,2020-05-28,0.78,0.29
"543","Biobío",8104,"Florida",11841,23,NA,2020-06-04,0.67,0.3
"544","Biobío",8104,"Florida",11841,24,1,2020-06-11,0.72,0.26
"545","Biobío",8105,"Hualqui",26201,17,NA,2020-04-23,0.76,0.72
"546","Biobío",8105,"Hualqui",26201,18,NA,2020-04-30,0.64,0.71
"547","Biobío",8105,"Hualqui",26201,19,1,2020-05-07,0.85,0.63
"548","Biobío",8105,"Hualqui",26201,20,1,2020-05-14,0.75,0.49
"549","Biobío",8105,"Hualqui",26201,21,0.83,2020-05-21,0.82,0.37
"550","Biobío",8105,"Hualqui",26201,22,1,2020-05-28,0.78,0.29
"551","Biobío",8105,"Hualqui",26201,23,0.75,2020-06-04,0.67,0.3
"552","Biobío",8105,"Hualqui",26201,24,0.67,2020-06-11,0.72,0.26
"553","Biobío",8106,"Lota",45750,17,NA,2020-04-23,0.76,0.72
"554","Biobío",8106,"Lota",45750,18,1,2020-04-30,0.64,0.71
"555","Biobío",8106,"Lota",45750,19,1,2020-05-07,0.85,0.63
"556","Biobío",8106,"Lota",45750,20,0.56,2020-05-14,0.75,0.49
"557","Biobío",8106,"Lota",45750,21,0.67,2020-05-21,0.82,0.37
"558","Biobío",8106,"Lota",45750,22,0.9,2020-05-28,0.78,0.29
"559","Biobío",8106,"Lota",45750,23,0.78,2020-06-04,0.67,0.3
"560","Biobío",8106,"Lota",45750,24,0.75,2020-06-11,0.72,0.26
"561","Biobío",8107,"Penco",49865,17,0,2020-04-23,0.76,0.72
"562","Biobío",8107,"Penco",49865,18,1,2020-04-30,0.64,0.71
"563","Biobío",8107,"Penco",49865,19,1,2020-05-07,0.85,0.63
"564","Biobío",8107,"Penco",49865,20,1,2020-05-14,0.75,0.49
"565","Biobío",8107,"Penco",49865,21,1,2020-05-21,0.82,0.37
"566","Biobío",8107,"Penco",49865,22,0.75,2020-05-28,0.78,0.29
"567","Biobío",8107,"Penco",49865,23,0.78,2020-06-04,0.67,0.3
"568","Biobío",8107,"Penco",49865,24,0.71,2020-06-11,0.72,0.26
"569","Biobío",8108,"San Pedro de la Paz",145906,17,NA,2020-04-23,0.76,0.72
"570","Biobío",8108,"San Pedro de la Paz",145906,18,0.33,2020-04-30,0.64,0.71
"571","Biobío",8108,"San Pedro de la Paz",145906,19,1,2020-05-07,0.85,0.63
"572","Biobío",8108,"San Pedro de la Paz",145906,20,1,2020-05-14,0.75,0.49
"573","Biobío",8108,"San Pedro de la Paz",145906,21,0.93,2020-05-21,0.82,0.37
"574","Biobío",8108,"San Pedro de la Paz",145906,22,0.79,2020-05-28,0.78,0.29
"575","Biobío",8108,"San Pedro de la Paz",145906,23,0.65,2020-06-04,0.67,0.3
"576","Biobío",8108,"San Pedro de la Paz",145906,24,0.67,2020-06-11,0.72,0.26
"577","Biobío",8109,"Santa Juana",14779,17,NA,2020-04-23,0.76,0.72
"578","Biobío",8109,"Santa Juana",14779,18,NA,2020-04-30,0.64,0.71
"579","Biobío",8109,"Santa Juana",14779,19,NA,2020-05-07,0.85,0.63
"580","Biobío",8109,"Santa Juana",14779,20,NA,2020-05-14,0.75,0.49
"581","Biobío",8109,"Santa Juana",14779,21,NA,2020-05-21,0.82,0.37
"582","Biobío",8109,"Santa Juana",14779,22,1,2020-05-28,0.78,0.29
"583","Biobío",8109,"Santa Juana",14779,23,1,2020-06-04,0.67,0.3
"584","Biobío",8109,"Santa Juana",14779,24,1,2020-06-11,0.72,0.26
"585","Biobío",8110,"Talcahuano",158345,17,1,2020-04-23,0.76,0.72
"586","Biobío",8110,"Talcahuano",158345,18,NA,2020-04-30,0.64,0.71
"587","Biobío",8110,"Talcahuano",158345,19,0.89,2020-05-07,0.85,0.63
"588","Biobío",8110,"Talcahuano",158345,20,0.86,2020-05-14,0.75,0.49
"589","Biobío",8110,"Talcahuano",158345,21,0.83,2020-05-21,0.82,0.37
"590","Biobío",8110,"Talcahuano",158345,22,0.71,2020-05-28,0.78,0.29
"591","Biobío",8110,"Talcahuano",158345,23,0.44,2020-06-04,0.67,0.3
"592","Biobío",8110,"Talcahuano",158345,24,0.79,2020-06-11,0.72,0.26
"593","Biobío",8111,"Tome",58729,17,NA,2020-04-23,0.76,0.72
"594","Biobío",8111,"Tome",58729,18,NA,2020-04-30,0.64,0.71
"595","Biobío",8111,"Tome",58729,19,0.85,2020-05-07,0.85,0.63
"596","Biobío",8111,"Tome",58729,20,0.5,2020-05-14,0.75,0.49
"597","Biobío",8111,"Tome",58729,21,0.5,2020-05-21,0.82,0.37
"598","Biobío",8111,"Tome",58729,22,0.5,2020-05-28,0.78,0.29
"599","Biobío",8111,"Tome",58729,23,0.91,2020-06-04,0.67,0.3
"600","Biobío",8111,"Tome",58729,24,0.6,2020-06-11,0.72,0.26
"601","Biobío",8112,"Hualpen",97273,17,1,2020-04-23,0.76,0.72
"602","Biobío",8112,"Hualpen",97273,18,0.17,2020-04-30,0.64,0.71
"603","Biobío",8112,"Hualpen",97273,19,0.67,2020-05-07,0.85,0.63
"604","Biobío",8112,"Hualpen",97273,20,0.67,2020-05-14,0.75,0.49
"605","Biobío",8112,"Hualpen",97273,21,0.75,2020-05-21,0.82,0.37
"606","Biobío",8112,"Hualpen",97273,22,0.86,2020-05-28,0.78,0.29
"607","Biobío",8112,"Hualpen",97273,23,0.33,2020-06-04,0.67,0.3
"608","Biobío",8112,"Hualpen",97273,24,0.72,2020-06-11,0.72,0.26
"609","Biobío",8201,"Lebu",27100,17,NA,2020-04-23,0.76,0.72
"610","Biobío",8201,"Lebu",27100,18,NA,2020-04-30,0.64,0.71
"611","Biobío",8201,"Lebu",27100,19,0.5,2020-05-07,0.85,0.63
"612","Biobío",8201,"Lebu",27100,20,NA,2020-05-14,0.75,0.49
"613","Biobío",8201,"Lebu",27100,21,NA,2020-05-21,0.82,0.37
"614","Biobío",8201,"Lebu",27100,22,1,2020-05-28,0.78,0.29
"615","Biobío",8201,"Lebu",27100,23,0.2,2020-06-04,0.67,0.3
"616","Biobío",8201,"Lebu",27100,24,1,2020-06-11,0.72,0.26
"617","Biobío",8202,"Arauco",38679,17,NA,2020-04-23,0.76,0.72
"618","Biobío",8202,"Arauco",38679,18,NA,2020-04-30,0.64,0.71
"619","Biobío",8202,"Arauco",38679,19,0.75,2020-05-07,0.85,0.63
"620","Biobío",8202,"Arauco",38679,20,1,2020-05-14,0.75,0.49
"621","Biobío",8202,"Arauco",38679,21,1,2020-05-21,0.82,0.37
"622","Biobío",8202,"Arauco",38679,22,0.89,2020-05-28,0.78,0.29
"623","Biobío",8202,"Arauco",38679,23,1,2020-06-04,0.67,0.3
"624","Biobío",8202,"Arauco",38679,24,1,2020-06-11,0.72,0.26
"625","Biobío",8203,"Canete",37003,17,NA,2020-04-23,0.76,0.72
"626","Biobío",8203,"Canete",37003,18,NA,2020-04-30,0.64,0.71
"627","Biobío",8203,"Canete",37003,19,NA,2020-05-07,0.85,0.63
"628","Biobío",8203,"Canete",37003,20,NA,2020-05-14,0.75,0.49
"629","Biobío",8203,"Canete",37003,21,0.83,2020-05-21,0.82,0.37
"630","Biobío",8203,"Canete",37003,22,1,2020-05-28,0.78,0.29
"631","Biobío",8203,"Canete",37003,23,1,2020-06-04,0.67,0.3
"632","Biobío",8203,"Canete",37003,24,NA,2020-06-11,0.72,0.26
"633","Biobío",8204,"Contulmo",6330,17,NA,2020-04-23,0.76,0.72
"634","Biobío",8204,"Contulmo",6330,18,NA,2020-04-30,0.64,0.71
"635","Biobío",8204,"Contulmo",6330,19,NA,2020-05-07,0.85,0.63
"636","Biobío",8204,"Contulmo",6330,20,NA,2020-05-14,0.75,0.49
"637","Biobío",8204,"Contulmo",6330,21,NA,2020-05-21,0.82,0.37
"638","Biobío",8204,"Contulmo",6330,22,NA,2020-05-28,0.78,0.29
"639","Biobío",8204,"Contulmo",6330,23,NA,2020-06-04,0.67,0.3
"640","Biobío",8204,"Contulmo",6330,24,NA,2020-06-11,0.72,0.26
"641","Biobío",8205,"Curanilahue",33892,17,NA,2020-04-23,0.76,0.72
"642","Biobío",8205,"Curanilahue",33892,18,NA,2020-04-30,0.64,0.71
"643","Biobío",8205,"Curanilahue",33892,19,NA,2020-05-07,0.85,0.63
"644","Biobío",8205,"Curanilahue",33892,20,0,2020-05-14,0.75,0.49
"645","Biobío",8205,"Curanilahue",33892,21,NA,2020-05-21,0.82,0.37
"646","Biobío",8205,"Curanilahue",33892,22,0,2020-05-28,0.78,0.29
"647","Biobío",8205,"Curanilahue",33892,23,0.4,2020-06-04,0.67,0.3
"648","Biobío",8205,"Curanilahue",33892,24,0.5,2020-06-11,0.72,0.26
"649","Biobío",8206,"Los Alamos",22524,17,NA,2020-04-23,0.76,0.72
"650","Biobío",8206,"Los Alamos",22524,18,NA,2020-04-30,0.64,0.71
"651","Biobío",8206,"Los Alamos",22524,19,NA,2020-05-07,0.85,0.63
"652","Biobío",8206,"Los Alamos",22524,20,NA,2020-05-14,0.75,0.49
"653","Biobío",8206,"Los Alamos",22524,21,0,2020-05-21,0.82,0.37
"654","Biobío",8206,"Los Alamos",22524,22,NA,2020-05-28,0.78,0.29
"655","Biobío",8206,"Los Alamos",22524,23,NA,2020-06-04,0.67,0.3
"656","Biobío",8206,"Los Alamos",22524,24,1,2020-06-11,0.72,0.26
