"","date","comuna","region","codigo_comuna","n"
"461",2020-03-17,"Desconocido Maule","Maule",0,0
"462",2020-03-17,"Desconocido Metropolitana","Metropolitana",0,0
"463",2020-03-17,"Desconocido Nuble","Nuble",0,0
"464",2020-03-17,"Desconocido O'Higgins",NA,0,0
"465",2020-03-17,"Desconocido O’Higgins","Del Libertador General Bernardo O’Higgins",0,0
"466",2020-03-17,"Desconocido Tarapaca","Tarapaca",0,0
"467",2020-03-17,"Desconocido Valparaiso","Valparaiso",0,0
"468",2020-03-17,"Diego de Almagro","Atacama",3202,0
"469",2020-03-17,"Donihue","Del Libertador General Bernardo O’Higgins",6105,0
"470",2020-03-17,"El Bosque","Metropolitana",13105,0
"471",2020-03-17,"El Carmen","Nuble",16104,0
"472",2020-03-17,"El Monte","Metropolitana",13602,0
"473",2020-03-17,"El Quisco","Valparaiso",5604,0
"474",2020-03-17,"El Tabo","Valparaiso",5605,0
"475",2020-03-17,"Empedrado","Maule",7104,0
"476",2020-03-17,"Ercilla","La Araucania",9204,0
"477",2020-03-17,"Estacion Central","Metropolitana",13106,0
"478",2020-03-17,"Florida","Biobio",8104,0
"479",2020-03-17,"Freire","La Araucania",9105,0
"480",2020-03-17,"Freirina","Atacama",3303,0
"481",2020-03-17,"Fresia","Los Lagos",10104,0
"482",2020-03-17,"Frutillar","Los Lagos",10105,0
"483",2020-03-17,"Futaleufu","Los Lagos",10402,0
"484",2020-03-17,"Futrono","Los Rios",14202,0
"485",2020-03-17,"Galvarino","La Araucania",9106,0
"486",2020-03-17,"General Lagos","Arica y Parinacota",15202,0
"487",2020-03-17,"Gorbea","La Araucania",9107,0
"488",2020-03-17,"Graneros","Del Libertador General Bernardo O’Higgins",6106,0
"489",2020-03-17,"Guaitecas","Aysen",11203,0
"490",2020-03-17,"Hijuelas","Valparaiso",5503,0
"491",2020-03-17,"Hualaihue","Los Lagos",10403,0
"492",2020-03-17,"Hualane","Maule",7302,0
"493",2020-03-17,"Hualpen","Biobio",8112,0
"494",2020-03-17,"Hualqui","Biobio",8105,0
"495",2020-03-17,"Huara","Tarapaca",1404,0
"496",2020-03-17,"Huasco","Atacama",3304,0
"497",2020-03-17,"Huechuraba","Metropolitana",13107,0
"498",2020-03-17,"Illapel","Coquimbo",4201,0
"499",2020-03-17,"Independencia","Metropolitana",13108,0
"500",2020-03-17,"Iquique","Tarapaca",1101,0
"501",2020-03-17,"Isla de Maipo","Metropolitana",13603,0
"502",2020-03-17,"Isla de Pascua","Valparaiso",5201,0
"503",2020-03-17,"Juan Fernandez","Valparaiso",5104,0
"504",2020-03-17,"La Cisterna","Metropolitana",13109,0
"505",2020-03-17,"La Cruz","Valparaiso",5504,0
"506",2020-03-17,"La Estrella","Del Libertador General Bernardo O’Higgins",6202,0
"507",2020-03-17,"La Florida","Metropolitana",13110,0
"508",2020-03-17,"La Granja","Metropolitana",13111,0
"509",2020-03-17,"La Higuera","Coquimbo",4104,0
"510",2020-03-17,"La Ligua","Valparaiso",5401,0
"511",2020-03-17,"La Pintana","Metropolitana",13112,0
"512",2020-03-17,"La Reina","Metropolitana",13113,0
"513",2020-03-17,"La Serena","Coquimbo",4101,0
"514",2020-03-17,"La Union","Los Rios",14201,0
"515",2020-03-17,"Lago Ranco","Los Rios",14203,0
"516",2020-03-17,"Lago Verde","Aysen",11102,0
"517",2020-03-17,"Laguna Blanca","Magallanes y la Antartica",12102,0
"518",2020-03-17,"Laja","Biobio",8304,0
"519",2020-03-17,"Lampa","Metropolitana",13302,0
"520",2020-03-17,"Lanco","Los Rios",14103,0
"521",2020-03-17,"Las Cabras","Del Libertador General Bernardo O’Higgins",6107,0
"522",2020-03-17,"Las Condes","Metropolitana",13114,0
"523",2020-03-17,"Lautaro","La Araucania",9108,0
"524",2020-03-17,"Lebu","Biobio",8201,0
"525",2020-03-17,"Licanten","Maule",7303,0
"526",2020-03-17,"Limache","Valparaiso",5802,0
"527",2020-03-17,"Linares","Maule",7401,0
"528",2020-03-17,"Litueche","Del Libertador General Bernardo O’Higgins",6203,0
"529",2020-03-17,"Llaillay","Valparaiso",5703,0
"530",2020-03-17,"Llanquihue","Los Lagos",10107,0
"531",2020-03-17,"Lo Barnechea","Metropolitana",13115,0
"532",2020-03-17,"Lo Espejo","Metropolitana",13116,0
"533",2020-03-17,"Lo Prado","Metropolitana",13117,0
"534",2020-03-17,"Lolol","Del Libertador General Bernardo O’Higgins",6304,0
"535",2020-03-17,"Loncoche","La Araucania",9109,0
"536",2020-03-17,"Longavi","Maule",7403,0
"537",2020-03-17,"Lonquimay","La Araucania",9205,0
"538",2020-03-17,"Los Alamos","Biobio",8206,0
"539",2020-03-17,"Los Andes","Valparaiso",5301,0
"540",2020-03-17,"Los Angeles","Biobio",8301,0
"541",2020-03-17,"Los Lagos","Los Rios",14104,0
"542",2020-03-17,"Los Muermos","Los Lagos",10106,0
"543",2020-03-17,"Los Sauces","La Araucania",9206,0
"544",2020-03-17,"Los Vilos","Coquimbo",4203,0
"545",2020-03-17,"Lota","Biobio",8106,0
"546",2020-03-17,"Lumaco","La Araucania",9207,0
"547",2020-03-17,"Machali","Del Libertador General Bernardo O’Higgins",6108,0
"548",2020-03-17,"Macul","Metropolitana",13118,0
"549",2020-03-17,"Mafil","Los Rios",14105,0
"550",2020-03-17,"Maipu","Metropolitana",13119,0
"551",2020-03-17,"Malloa","Del Libertador General Bernardo O’Higgins",6109,0
"552",2020-03-17,"Marchihue","Del Libertador General Bernardo O’Higgins",6204,0
"553",2020-03-17,"Maria Elena","Antofagasta",2302,0
"554",2020-03-17,"Maria Pinto","Metropolitana",13504,0
"555",2020-03-17,"Mariquina","Los Rios",14106,0
"556",2020-03-17,"Maule","Maule",7105,0
"557",2020-03-17,"Maullin","Los Lagos",10108,0
"558",2020-03-17,"Mejillones","Antofagasta",2102,0
"559",2020-03-17,"Melipeuco","La Araucania",9110,0
"560",2020-03-17,"Melipilla","Metropolitana",13501,0
"561",2020-03-17,"Molina","Maule",7304,0
"562",2020-03-17,"Monte Patria","Coquimbo",4303,0
"563",2020-03-17,"Mostazal","Del Libertador General Bernardo O’Higgins",6110,0
"564",2020-03-17,"Mulchen","Biobio",8305,0
"565",2020-03-17,"Nacimiento","Biobio",8306,0
"566",2020-03-17,"Nancagua","Del Libertador General Bernardo O’Higgins",6305,0
"567",2020-03-17,"Natales","Magallanes y la Antartica",12401,0
"568",2020-03-17,"Navidad","Del Libertador General Bernardo O’Higgins",6205,0
"569",2020-03-17,"Negrete","Biobio",8307,0
"570",2020-03-17,"Ninhue","Nuble",16204,0
"571",2020-03-17,"Niquen","Nuble",16303,0
"572",2020-03-17,"Nogales","Valparaiso",5506,0
"573",2020-03-17,"Nueva Imperial","La Araucania",9111,0
"574",2020-03-17,"Nunoa","Metropolitana",13120,0
"575",2020-03-17,"OHiggins","Aysen",11302,0
"576",2020-03-17,"Olivar","Del Libertador General Bernardo O’Higgins",6111,0
"577",2020-03-17,"Ollague","Antofagasta",2202,0
"578",2020-03-17,"Olmue","Valparaiso",5803,0
"579",2020-03-17,"Osorno","Los Lagos",10301,0
"580",2020-03-17,"Ovalle","Coquimbo",4301,0
"581",2020-03-17,"Padre Hurtado","Metropolitana",13604,0
"582",2020-03-17,"Padre Las Casas","La Araucania",9112,0
"583",2020-03-17,"Paiguano","Coquimbo",4105,0
"584",2020-03-17,"Paillaco","Los Rios",14107,0
"585",2020-03-17,"Paine","Metropolitana",13404,0
"586",2020-03-17,"Palena","Los Lagos",10404,0
"587",2020-03-17,"Palmilla","Del Libertador General Bernardo O’Higgins",6306,0
"588",2020-03-17,"Panguipulli","Los Rios",14108,0
"589",2020-03-17,"Panquehue","Valparaiso",5704,0
"590",2020-03-17,"Papudo","Valparaiso",5403,0
"591",2020-03-17,"Paredones","Del Libertador General Bernardo O’Higgins",6206,0
"592",2020-03-17,"Parral","Maule",7404,0
"593",2020-03-17,"Pedro Aguirre Cerda","Metropolitana",13121,0
"594",2020-03-17,"Pelarco","Maule",7106,0
"595",2020-03-17,"Pelluhue","Maule",7203,0
"596",2020-03-17,"Pemuco","Nuble",16105,0
"597",2020-03-17,"Penaflor","Metropolitana",13605,0
"598",2020-03-17,"Penalolen","Metropolitana",13122,0
"599",2020-03-17,"Pencahue","Maule",7107,0
"600",2020-03-17,"Penco","Biobio",8107,0
"601",2020-03-17,"Peralillo","Del Libertador General Bernardo O’Higgins",6307,0
"602",2020-03-17,"Perquenco","La Araucania",9113,0
"603",2020-03-17,"Petorca","Valparaiso",5404,0
"604",2020-03-17,"Peumo","Del Libertador General Bernardo O’Higgins",6112,0
"605",2020-03-17,"Pica","Tarapaca",1405,0
"606",2020-03-17,"Pichidegua","Del Libertador General Bernardo O’Higgins",6113,0
"607",2020-03-17,"Pichilemu","Del Libertador General Bernardo O’Higgins",6201,0
"608",2020-03-17,"Pinto","Nuble",16106,0
"609",2020-03-17,"Pirque","Metropolitana",13202,0
"610",2020-03-17,"Pitrufquen","La Araucania",9114,0
"611",2020-03-17,"Placilla","Del Libertador General Bernardo O’Higgins",6308,0
"612",2020-03-17,"Portezuelo","Nuble",16205,0
"613",2020-03-17,"Porvenir","Magallanes y la Antartica",12301,0
"614",2020-03-17,"Pozo Almonte","Tarapaca",1401,0
"615",2020-03-17,"Primavera","Magallanes y la Antartica",12302,0
"616",2020-03-17,"Providencia","Metropolitana",13123,0
"617",2020-03-17,"Puchuncavi","Valparaiso",5105,0
"618",2020-03-17,"Pucon","La Araucania",9115,0
"619",2020-03-17,"Pudahuel","Metropolitana",13124,0
"620",2020-03-17,"Puente Alto","Metropolitana",13201,0
"621",2020-03-17,"Puerto Montt","Los Lagos",10101,0
"622",2020-03-17,"Puerto Octay","Los Lagos",10302,0
"623",2020-03-17,"Puerto Varas","Los Lagos",10109,0
"624",2020-03-17,"Pumanque","Del Libertador General Bernardo O’Higgins",6309,0
"625",2020-03-17,"Punitaqui","Coquimbo",4304,0
"626",2020-03-17,"Punta Arenas","Magallanes y la Antartica",12101,0
"627",2020-03-17,"Puqueldon","Los Lagos",10206,0
"628",2020-03-17,"Puren","La Araucania",9208,0
"629",2020-03-17,"Purranque","Los Lagos",10303,0
"630",2020-03-17,"Putaendo","Valparaiso",5705,0
"631",2020-03-17,"Putre","Arica y Parinacota",15201,0
"632",2020-03-17,"Puyehue","Los Lagos",10304,0
"633",2020-03-17,"Queilen","Los Lagos",10207,0
"634",2020-03-17,"Quellon","Los Lagos",10208,0
"635",2020-03-17,"Quemchi","Los Lagos",10209,0
"636",2020-03-17,"Quilaco","Biobio",8308,0
"637",2020-03-17,"Quilicura","Metropolitana",13125,0
"638",2020-03-17,"Quilleco","Biobio",8309,0
"639",2020-03-17,"Quillon","Nuble",16107,0
"640",2020-03-17,"Quillota","Valparaiso",5501,0
"641",2020-03-17,"Quilpue","Valparaiso",5801,0
"642",2020-03-17,"Quinchao","Los Lagos",10210,0
"643",2020-03-17,"Quinta de Tilcoco","Del Libertador General Bernardo O’Higgins",6114,0
"644",2020-03-17,"Quinta Normal","Metropolitana",13126,0
"645",2020-03-17,"Quintero","Valparaiso",5107,0
"646",2020-03-17,"Quirihue","Nuble",16201,0
"647",2020-03-17,"Rancagua","Del Libertador General Bernardo O’Higgins",6101,0
"648",2020-03-17,"Ranquil","Nuble",16206,0
"649",2020-03-17,"Rauco","Maule",7305,0
"650",2020-03-17,"Recoleta","Metropolitana",13127,0
"651",2020-03-17,"Renaico","La Araucania",9209,0
"652",2020-03-17,"Renca","Metropolitana",13128,0
"653",2020-03-17,"Rengo","Del Libertador General Bernardo O’Higgins",6115,0
"654",2020-03-17,"Requinoa","Del Libertador General Bernardo O’Higgins",6116,0
"655",2020-03-17,"Retiro","Maule",7405,0
"656",2020-03-17,"Rinconada","Valparaiso",5303,0
"657",2020-03-17,"Rio Bueno","Los Rios",14204,0
"658",2020-03-17,"Rio Claro","Maule",7108,0
"659",2020-03-17,"Rio Hurtado","Coquimbo",4305,0
"660",2020-03-17,"Rio Ibanez","Aysen",11402,0
"661",2020-03-17,"Rio Negro","Los Lagos",10305,0
"662",2020-03-17,"Rio Verde","Magallanes y la Antartica",12103,0
"663",2020-03-17,"Romeral","Maule",7306,0
"664",2020-03-17,"Saavedra","La Araucania",9116,0
"665",2020-03-17,"Sagrada Familia","Maule",7307,0
"666",2020-03-17,"Salamanca","Coquimbo",4204,0
"667",2020-03-17,"San Antonio","Valparaiso",5601,0
"668",2020-03-17,"San Bernardo","Metropolitana",13401,0
"669",2020-03-17,"San Carlos","Nuble",16301,0
"670",2020-03-17,"San Clemente","Maule",7109,0
"671",2020-03-17,"San Esteban","Valparaiso",5304,0
"672",2020-03-17,"San Fabian","Nuble",16304,0
"673",2020-03-17,"San Felipe","Valparaiso",5701,0
"674",2020-03-17,"San Fernando","Del Libertador General Bernardo O’Higgins",6301,0
"675",2020-03-17,"San Gregorio","Magallanes y la Antartica",12104,0
"676",2020-03-17,"San Ignacio","Nuble",16108,0
"677",2020-03-17,"San Javier","Maule",7406,0
"678",2020-03-17,"San Joaquin","Metropolitana",13129,0
"679",2020-03-17,"San Jose de Maipo","Metropolitana",13203,0
"680",2020-03-17,"San Juan de la Costa","Los Lagos",10306,0
"681",2020-03-17,"San Miguel","Metropolitana",13130,1
"682",2020-03-17,"San Nicolas","Nuble",16305,0
"683",2020-03-17,"San Pablo","Los Lagos",10307,0
"684",2020-03-17,"San Pedro","Metropolitana",13505,0
"685",2020-03-17,"San Pedro de Atacama","Antofagasta",2203,0
"686",2020-03-17,"San Pedro de la Paz","Biobio",8108,0
"687",2020-03-17,"San Rafael","Maule",7110,0
"688",2020-03-17,"San Ramon","Metropolitana",13131,0
"689",2020-03-17,"San Rosendo","Biobio",8310,0
"690",2020-03-17,"San Vicente","Del Libertador General Bernardo O’Higgins",6117,0
"691",2020-03-17,"Santa Barbara","Biobio",8311,0
"692",2020-03-17,"Santa Cruz","Del Libertador General Bernardo O’Higgins",6310,0
"693",2020-03-17,"Santa Juana","Biobio",8109,0
"694",2020-03-17,"Santa Maria","Valparaiso",5706,0
"695",2020-03-17,"Santiago","Metropolitana",13101,0
"696",2020-03-17,"Santo Domingo","Valparaiso",5606,0
"697",2020-03-17,"Sierra Gorda","Antofagasta",2103,0
"698",2020-03-17,"Talagante","Metropolitana",13601,0
"699",2020-03-17,"Talca","Maule",7101,0
"700",2020-03-17,"Talcahuano","Biobio",8110,0
"701",2020-03-17,"Taltal","Antofagasta",2104,0
"702",2020-03-17,"Temuco","La Araucania",9101,0
"703",2020-03-17,"Teno","Maule",7308,0
"704",2020-03-17,"Teodoro Schmidt","La Araucania",9117,0
"705",2020-03-17,"Tierra Amarilla","Atacama",3103,0
"706",2020-03-17,"Tiltil","Metropolitana",13303,0
"707",2020-03-17,"Timaukel","Magallanes y la Antartica",12303,0
"708",2020-03-17,"Tirua","Biobio",8207,0
"709",2020-03-17,"Tocopilla","Antofagasta",2301,0
"710",2020-03-17,"Tolten","La Araucania",9118,0
"711",2020-03-17,"Tome","Biobio",8111,0
"712",2020-03-17,"Torres del Paine","Magallanes y la Antartica",12402,0
"713",2020-03-17,"Tortel","Aysen",11303,0
"714",2020-03-17,"Traiguen","La Araucania",9210,0
"715",2020-03-17,"Treguaco","Nuble",16207,0
"716",2020-03-17,"Tucapel","Biobio",8312,0
"717",2020-03-17,"Valdivia","Los Rios",14101,0
"718",2020-03-17,"Vallenar","Atacama",3301,0
"719",2020-03-17,"Valparaiso","Valparaiso",5101,0
"720",2020-03-17,"Vichuquen","Maule",7309,0
"721",2020-03-17,"Victoria","La Araucania",9211,0
"722",2020-03-17,"Vicuna","Coquimbo",4106,0
"723",2020-03-17,"Vilcun","La Araucania",9119,0
"724",2020-03-17,"Villa Alegre","Maule",7407,0
"725",2020-03-17,"Villa Alemana","Valparaiso",5804,0
"726",2020-03-17,"Villarrica","La Araucania",9120,0
"727",2020-03-17,"Vina del Mar","Valparaiso",5109,0
"728",2020-03-17,"Vitacura","Metropolitana",13132,0
"729",2020-03-17,"Yerbas Buenas","Maule",7408,0
"730",2020-03-17,"Yumbel","Biobio",8313,0
"731",2020-03-17,"Yungay","Nuble",16109,0
"732",2020-03-17,"Zapallar","Valparaiso",5405,0
"733",2020-03-18,"Algarrobo","Valparaiso",5602,0
"734",2020-03-18,"Alhue","Metropolitana",13502,0
"735",2020-03-18,"Alto Biobio","Biobio",8314,0
"736",2020-03-18,"Alto del Carmen","Atacama",3302,0
"737",2020-03-18,"Alto Hospicio","Tarapaca",1107,0
"738",2020-03-18,"Ancud","Los Lagos",10202,0
"739",2020-03-18,"Andacollo","Coquimbo",4103,0
"740",2020-03-18,"Angol","La Araucania",9201,0
"741",2020-03-18,"Antartica","Magallanes y la Antartica",12202,0
"742",2020-03-18,"Antofagasta","Antofagasta",2101,0
"743",2020-03-18,"Antuco","Biobio",8302,0
"744",2020-03-18,"Arauco","Biobio",8202,0
"745",2020-03-18,"Arica","Arica y Parinacota",15101,0
"746",2020-03-18,"Aysén","Aysen",11201,0
"747",2020-03-18,"Buin","Metropolitana",13402,0
"748",2020-03-18,"Bulnes","Nuble",16102,0
"749",2020-03-18,"Cabildo","Valparaiso",5402,0
"750",2020-03-18,"Cabo de Hornos","Magallanes y la Antartica",12201,0
"751",2020-03-18,"Cabrero","Biobio",8303,0
"752",2020-03-18,"Calama","Antofagasta",2201,0
"753",2020-03-18,"Calbuco","Los Lagos",10102,0
"754",2020-03-18,"Caldera","Atacama",3102,0
"755",2020-03-18,"Calera","Valparaiso",5502,0
"756",2020-03-18,"Calera de Tango","Metropolitana",13403,0
"757",2020-03-18,"Calle Larga","Valparaiso",5302,0
"758",2020-03-18,"Camarones","Arica y Parinacota",15102,0
"759",2020-03-18,"Camina","Tarapaca",1402,0
"760",2020-03-18,"Canela","Coquimbo",4202,0
"761",2020-03-18,"Canete","Biobio",8203,0
"762",2020-03-18,"Carahue","La Araucania",9102,0
"763",2020-03-18,"Cartagena","Valparaiso",5603,0
"764",2020-03-18,"Casablanca","Valparaiso",5102,0
"765",2020-03-18,"Castro","Los Lagos",10201,0
"766",2020-03-18,"Catemu","Valparaiso",5702,0
"767",2020-03-18,"Cauquenes","Maule",7201,0
"768",2020-03-18,"Cerrillos","Metropolitana",13102,0
"769",2020-03-18,"Cerro Navia","Metropolitana",13103,0
"770",2020-03-18,"Chaiten","Los Lagos",10401,0
"771",2020-03-18,"Chanaral","Atacama",3201,0
"772",2020-03-18,"Chanco","Maule",7202,0
"773",2020-03-18,"Chepica","Del Libertador General Bernardo O’Higgins",6302,0
"774",2020-03-18,"Chiguayante","Biobio",8103,0
"775",2020-03-18,"Chile Chico","Aysen",11401,0
"776",2020-03-18,"Chillan","Nuble",16101,0
"777",2020-03-18,"Chillan Viejo","Nuble",16103,0
"778",2020-03-18,"Chimbarongo","Del Libertador General Bernardo O’Higgins",6303,0
"779",2020-03-18,"Cholchol","La Araucania",9121,0
"780",2020-03-18,"Chonchi","Los Lagos",10203,0
"781",2020-03-18,"Cisnes","Aysen",11202,0
"782",2020-03-18,"Cobquecura","Nuble",16202,0
"783",2020-03-18,"Cochamo","Los Lagos",10103,0
"784",2020-03-18,"Cochrane","Aysen",11301,0
"785",2020-03-18,"Codegua","Del Libertador General Bernardo O’Higgins",6102,0
"786",2020-03-18,"Coelemu","Nuble",16203,0
"787",2020-03-18,"Coihueco","Nuble",16302,0
"788",2020-03-18,"Coinco","Del Libertador General Bernardo O’Higgins",6103,0
"789",2020-03-18,"Colbun","Maule",7402,0
"790",2020-03-18,"Colchane","Tarapaca",1403,0
"791",2020-03-18,"Colina","Metropolitana",13301,0
"792",2020-03-18,"Collipulli","La Araucania",9202,0
"793",2020-03-18,"Coltauco","Del Libertador General Bernardo O’Higgins",6104,0
"794",2020-03-18,"Combarbala","Coquimbo",4302,0
"795",2020-03-18,"Concepcion","Biobio",8101,0
"796",2020-03-18,"Conchali","Metropolitana",13104,0
"797",2020-03-18,"Concon","Valparaiso",5103,0
"798",2020-03-18,"Constitucion","Maule",7102,0
"799",2020-03-18,"Contulmo","Biobio",8204,0
"800",2020-03-18,"Copiapo","Atacama",3101,0
"801",2020-03-18,"Coquimbo","Coquimbo",4102,0
"802",2020-03-18,"Coronel","Biobio",8102,0
"803",2020-03-18,"Corral","Los Rios",14102,0
"804",2020-03-18,"Coyhaique","Aysen",11101,0
"805",2020-03-18,"Cunco","La Araucania",9103,0
"806",2020-03-18,"Curacautin","La Araucania",9203,0
"807",2020-03-18,"Curacavi","Metropolitana",13503,0
"808",2020-03-18,"Curaco de Velez","Los Lagos",10204,0
"809",2020-03-18,"Curanilahue","Biobio",8205,0
"810",2020-03-18,"Curarrehue","La Araucania",9104,0
"811",2020-03-18,"Curepto","Maule",7103,0
"812",2020-03-18,"Curico","Maule",7301,0
"813",2020-03-18,"Dalcahue","Los Lagos",10205,0
"814",2020-03-18,"Desconocido Antofagasta","Antofagasta",0,0
"815",2020-03-18,"Desconocido Araucania","La Araucania",0,0
"816",2020-03-18,"Desconocido Arica y Parinacota","Arica y Parinacota",0,0
"817",2020-03-18,"Desconocido Atacama","Atacama",0,0
"818",2020-03-18,"Desconocido Aysen","Aysen",0,0
"819",2020-03-18,"Desconocido Biobio","Biobio",0,0
"820",2020-03-18,"Desconocido Coquimbo","Coquimbo",0,0
"821",2020-03-18,"Desconocido Del Libertador General Bernardo O’Higgins",NA,0,0
"822",2020-03-18,"Desconocido La Araucania",NA,0,0
"823",2020-03-18,"Desconocido Los Lagos","Los Lagos",0,0
"824",2020-03-18,"Desconocido Los Rios","Los Rios",0,0
"825",2020-03-18,"Desconocido Magallanes","Magallanes y la Antartica",0,0
"826",2020-03-18,"Desconocido Magallanes y la Antartica",NA,0,0
"827",2020-03-18,"Desconocido Maule","Maule",0,0
"828",2020-03-18,"Desconocido Metropolitana","Metropolitana",0,0
"829",2020-03-18,"Desconocido Nuble","Nuble",0,0
"830",2020-03-18,"Desconocido O'Higgins",NA,0,0
"831",2020-03-18,"Desconocido O’Higgins","Del Libertador General Bernardo O’Higgins",0,0
"832",2020-03-18,"Desconocido Tarapaca","Tarapaca",0,0
"833",2020-03-18,"Desconocido Valparaiso","Valparaiso",0,0
"834",2020-03-18,"Diego de Almagro","Atacama",3202,0
"835",2020-03-18,"Donihue","Del Libertador General Bernardo O’Higgins",6105,0
"836",2020-03-18,"El Bosque","Metropolitana",13105,0
"837",2020-03-18,"El Carmen","Nuble",16104,0
"838",2020-03-18,"El Monte","Metropolitana",13602,0
"839",2020-03-18,"El Quisco","Valparaiso",5604,0
"840",2020-03-18,"El Tabo","Valparaiso",5605,0
"841",2020-03-18,"Empedrado","Maule",7104,0
"842",2020-03-18,"Ercilla","La Araucania",9204,0
"843",2020-03-18,"Estacion Central","Metropolitana",13106,0
"844",2020-03-18,"Florida","Biobio",8104,0
"845",2020-03-18,"Freire","La Araucania",9105,0
"846",2020-03-18,"Freirina","Atacama",3303,0
"847",2020-03-18,"Fresia","Los Lagos",10104,0
"848",2020-03-18,"Frutillar","Los Lagos",10105,0
"849",2020-03-18,"Futaleufu","Los Lagos",10402,0
"850",2020-03-18,"Futrono","Los Rios",14202,0
"851",2020-03-18,"Galvarino","La Araucania",9106,0
"852",2020-03-18,"General Lagos","Arica y Parinacota",15202,0
"853",2020-03-18,"Gorbea","La Araucania",9107,0
"854",2020-03-18,"Graneros","Del Libertador General Bernardo O’Higgins",6106,0
"855",2020-03-18,"Guaitecas","Aysen",11203,0
"856",2020-03-18,"Hijuelas","Valparaiso",5503,0
"857",2020-03-18,"Hualaihue","Los Lagos",10403,0
"858",2020-03-18,"Hualane","Maule",7302,0
"859",2020-03-18,"Hualpen","Biobio",8112,0
"860",2020-03-18,"Hualqui","Biobio",8105,0
"861",2020-03-18,"Huara","Tarapaca",1404,0
"862",2020-03-18,"Huasco","Atacama",3304,0
"863",2020-03-18,"Huechuraba","Metropolitana",13107,0
"864",2020-03-18,"Illapel","Coquimbo",4201,0
"865",2020-03-18,"Independencia","Metropolitana",13108,0
