"","region","codigo_comuna","comuna","poblacion","semana","new_cases_sint","new_cases","dia","oportunidad_comuna"
"1073","Los Ríos",14204,"Rio Bueno",32925,18,0,0,2020-04-30,NA
"1074","Los Ríos",14204,"Rio Bueno",32925,19,0,0,2020-05-07,NA
"1075","Los Ríos",14204,"Rio Bueno",32925,20,0,0,2020-05-14,NA
"1076","Los Ríos",14204,"Rio Bueno",32925,21,1,1,2020-05-21,1
"1077","Los Ríos",14204,"Rio Bueno",32925,22,1,2,2020-05-28,0.5
"1078","Los Ríos",14204,"Rio Bueno",32925,23,1,2,2020-06-04,0.5
"1079","Magallanes",12101,"Punta Arenas",141984,17,21,42,2020-04-23,0.5
"1080","Magallanes",12101,"Punta Arenas",141984,18,40,59,2020-04-30,0.677966101694915
"1081","Magallanes",12101,"Punta Arenas",141984,19,23,33,2020-05-07,0.696969696969697
"1082","Magallanes",12101,"Punta Arenas",141984,20,23,32,2020-05-14,0.71875
"1083","Magallanes",12101,"Punta Arenas",141984,21,17,23,2020-05-21,0.739130434782609
"1084","Magallanes",12101,"Punta Arenas",141984,22,8,10,2020-05-28,0.8
"1085","Magallanes",12101,"Punta Arenas",141984,23,12,15,2020-06-04,0.8
"1086","Magallanes",12102,"Laguna Blanca",264,17,0,0,2020-04-23,NA
"1087","Magallanes",12102,"Laguna Blanca",264,18,0,0,2020-04-30,NA
"1088","Magallanes",12102,"Laguna Blanca",264,19,0,0,2020-05-07,NA
"1089","Magallanes",12102,"Laguna Blanca",264,20,0,0,2020-05-14,NA
"1090","Magallanes",12102,"Laguna Blanca",264,21,0,0,2020-05-21,NA
"1091","Magallanes",12102,"Laguna Blanca",264,22,0,0,2020-05-28,NA
"1092","Magallanes",12102,"Laguna Blanca",264,23,0,0,2020-06-04,NA
"1093","Magallanes",12103,"Rio Verde",211,17,0,0,2020-04-23,NA
"1094","Magallanes",12103,"Rio Verde",211,18,0,0,2020-04-30,NA
"1095","Magallanes",12103,"Rio Verde",211,19,0,0,2020-05-07,NA
"1096","Magallanes",12103,"Rio Verde",211,20,0,0,2020-05-14,NA
"1097","Magallanes",12103,"Rio Verde",211,21,0,0,2020-05-21,NA
"1098","Magallanes",12103,"Rio Verde",211,22,0,0,2020-05-28,NA
"1099","Magallanes",12103,"Rio Verde",211,23,0,0,2020-06-04,NA
"1100","Magallanes",12104,"San Gregorio",681,17,0,0,2020-04-23,NA
"1101","Magallanes",12104,"San Gregorio",681,18,0,0,2020-04-30,NA
"1102","Magallanes",12104,"San Gregorio",681,19,0,0,2020-05-07,NA
"1103","Magallanes",12104,"San Gregorio",681,20,0,0,2020-05-14,NA
"1104","Magallanes",12104,"San Gregorio",681,21,0,0,2020-05-21,NA
"1105","Magallanes",12104,"San Gregorio",681,22,0,0,2020-05-28,NA
"1106","Magallanes",12104,"San Gregorio",681,23,0,0,2020-06-04,NA
"1107","Magallanes",12201,"Cabo de Hornos",1983,17,0,2,2020-04-23,0
"1108","Magallanes",12201,"Cabo de Hornos",1983,18,0,0,2020-04-30,NA
"1109","Magallanes",12201,"Cabo de Hornos",1983,19,1,1,2020-05-07,1
"1110","Magallanes",12201,"Cabo de Hornos",1983,20,0,0,2020-05-14,NA
"1111","Magallanes",12201,"Cabo de Hornos",1983,21,1,1,2020-05-21,1
"1112","Magallanes",12201,"Cabo de Hornos",1983,22,0,0,2020-05-28,NA
"1113","Magallanes",12201,"Cabo de Hornos",1983,23,0,0,2020-06-04,NA
"1114","Magallanes",12202,"Antartica",137,17,0,0,2020-04-23,NA
"1115","Magallanes",12202,"Antartica",137,18,0,0,2020-04-30,NA
"1116","Magallanes",12202,"Antartica",137,19,0,0,2020-05-07,NA
"1117","Magallanes",12202,"Antartica",137,20,0,0,2020-05-14,NA
"1118","Magallanes",12202,"Antartica",137,21,0,0,2020-05-21,NA
"1119","Magallanes",12202,"Antartica",137,22,0,0,2020-05-28,NA
"1120","Magallanes",12202,"Antartica",137,23,0,0,2020-06-04,NA
"1121","Magallanes",12301,"Porvenir",7323,17,0,0,2020-04-23,NA
"1122","Magallanes",12301,"Porvenir",7323,18,0,0,2020-04-30,NA
"1123","Magallanes",12301,"Porvenir",7323,19,0,0,2020-05-07,NA
"1124","Magallanes",12301,"Porvenir",7323,20,0,0,2020-05-14,NA
"1125","Magallanes",12301,"Porvenir",7323,21,0,0,2020-05-21,NA
"1126","Magallanes",12301,"Porvenir",7323,22,0,0,2020-05-28,NA
"1127","Magallanes",12301,"Porvenir",7323,23,0,0,2020-06-04,NA
"1128","Magallanes",12302,"Primavera",694,17,0,0,2020-04-23,NA
"1129","Magallanes",12302,"Primavera",694,18,0,0,2020-04-30,NA
"1130","Magallanes",12302,"Primavera",694,19,0,0,2020-05-07,NA
"1131","Magallanes",12302,"Primavera",694,20,0,0,2020-05-14,NA
"1132","Magallanes",12302,"Primavera",694,21,0,0,2020-05-21,NA
"1133","Magallanes",12302,"Primavera",694,22,0,0,2020-05-28,NA
"1134","Magallanes",12302,"Primavera",694,23,0,0,2020-06-04,NA
"1135","Magallanes",12303,"Timaukel",282,17,0,0,2020-04-23,NA
"1136","Magallanes",12303,"Timaukel",282,18,0,0,2020-04-30,NA
"1137","Magallanes",12303,"Timaukel",282,19,0,0,2020-05-07,NA
"1138","Magallanes",12303,"Timaukel",282,20,0,0,2020-05-14,NA
"1139","Magallanes",12303,"Timaukel",282,21,0,0,2020-05-21,NA
"1140","Magallanes",12303,"Timaukel",282,22,0,0,2020-05-28,NA
"1141","Magallanes",12303,"Timaukel",282,23,0,0,2020-06-04,NA
"1142","Magallanes",12401,"Natales",23782,17,0,1,2020-04-23,0
"1143","Magallanes",12401,"Natales",23782,18,0,0,2020-04-30,NA
"1144","Magallanes",12401,"Natales",23782,19,0,0,2020-05-07,NA
"1145","Magallanes",12401,"Natales",23782,20,1,2,2020-05-14,0.5
"1146","Magallanes",12401,"Natales",23782,21,0,0,2020-05-21,NA
"1147","Magallanes",12401,"Natales",23782,22,0,0,2020-05-28,NA
"1148","Magallanes",12401,"Natales",23782,23,0,1,2020-06-04,0
"1149","Magallanes",12402,"Torres del Paine",1021,17,0,0,2020-04-23,NA
"1150","Magallanes",12402,"Torres del Paine",1021,18,0,1,2020-04-30,0
"1151","Magallanes",12402,"Torres del Paine",1021,19,0,0,2020-05-07,NA
"1152","Magallanes",12402,"Torres del Paine",1021,20,0,0,2020-05-14,NA
"1153","Magallanes",12402,"Torres del Paine",1021,21,0,0,2020-05-21,NA
"1154","Magallanes",12402,"Torres del Paine",1021,22,0,0,2020-05-28,NA
"1155","Magallanes",12402,"Torres del Paine",1021,23,0,0,2020-06-04,NA
"1156","Maule",7101,"Talca",236724,17,3,4,2020-04-23,0.75
"1157","Maule",7101,"Talca",236724,18,1,2,2020-04-30,0.5
"1158","Maule",7101,"Talca",236724,19,3,3,2020-05-07,1
"1159","Maule",7101,"Talca",236724,20,8,12,2020-05-14,0.666666666666667
"1160","Maule",7101,"Talca",236724,21,29,36,2020-05-21,0.805555555555556
"1161","Maule",7101,"Talca",236724,22,12,18,2020-05-28,0.666666666666667
"1162","Maule",7101,"Talca",236724,23,28,41,2020-06-04,0.682926829268293
"1163","Maule",7102,"Constitucion",50348,17,1,1,2020-04-23,1
"1164","Maule",7102,"Constitucion",50348,18,1,2,2020-04-30,0.5
"1165","Maule",7102,"Constitucion",50348,19,0,0,2020-05-07,NA
"1166","Maule",7102,"Constitucion",50348,20,1,1,2020-05-14,1
"1167","Maule",7102,"Constitucion",50348,21,3,3,2020-05-21,1
"1168","Maule",7102,"Constitucion",50348,22,2,2,2020-05-28,1
"1169","Maule",7102,"Constitucion",50348,23,3,3,2020-06-04,1
"1170","Maule",7103,"Curepto",9426,17,0,0,2020-04-23,NA
"1171","Maule",7103,"Curepto",9426,18,0,0,2020-04-30,NA
"1172","Maule",7103,"Curepto",9426,19,0,1,2020-05-07,0
"1173","Maule",7103,"Curepto",9426,20,1,1,2020-05-14,1
"1174","Maule",7103,"Curepto",9426,21,2,2,2020-05-21,1
"1175","Maule",7103,"Curepto",9426,22,1,1,2020-05-28,1
"1176","Maule",7103,"Curepto",9426,23,0,0,2020-06-04,NA
"1177","Maule",7104,"Empedrado",4206,17,0,0,2020-04-23,NA
"1178","Maule",7104,"Empedrado",4206,18,0,0,2020-04-30,NA
"1179","Maule",7104,"Empedrado",4206,19,0,0,2020-05-07,NA
"1180","Maule",7104,"Empedrado",4206,20,0,0,2020-05-14,NA
"1181","Maule",7104,"Empedrado",4206,21,0,0,2020-05-21,NA
"1182","Maule",7104,"Empedrado",4206,22,0,0,2020-05-28,NA
"1183","Maule",7104,"Empedrado",4206,23,1,1,2020-06-04,1
"1184","Maule",7105,"Maule",60000,17,0,0,2020-04-23,NA
"1185","Maule",7105,"Maule",60000,18,0,0,2020-04-30,NA
"1186","Maule",7105,"Maule",60000,19,0,0,2020-05-07,NA
"1187","Maule",7105,"Maule",60000,20,1,1,2020-05-14,1
"1188","Maule",7105,"Maule",60000,21,6,9,2020-05-21,0.666666666666667
"1189","Maule",7105,"Maule",60000,22,1,2,2020-05-28,0.5
"1190","Maule",7105,"Maule",60000,23,10,12,2020-06-04,0.833333333333333
"1191","Maule",7106,"Pelarco",9083,17,0,0,2020-04-23,NA
"1192","Maule",7106,"Pelarco",9083,18,0,0,2020-04-30,NA
"1193","Maule",7106,"Pelarco",9083,19,1,2,2020-05-07,0.5
"1194","Maule",7106,"Pelarco",9083,20,-1,0,2020-05-14,NA
"1195","Maule",7106,"Pelarco",9083,21,2,2,2020-05-21,1
"1196","Maule",7106,"Pelarco",9083,22,1,2,2020-05-28,0.5
"1197","Maule",7106,"Pelarco",9083,23,2,3,2020-06-04,0.666666666666667
"1198","Maule",7107,"Pencahue",8601,17,0,0,2020-04-23,NA
"1199","Maule",7107,"Pencahue",8601,18,0,0,2020-04-30,NA
"1200","Maule",7107,"Pencahue",8601,19,0,0,2020-05-07,NA
"1201","Maule",7107,"Pencahue",8601,20,0,0,2020-05-14,NA
"1202","Maule",7107,"Pencahue",8601,21,2,2,2020-05-21,1
"1203","Maule",7107,"Pencahue",8601,22,0,0,2020-05-28,NA
"1204","Maule",7107,"Pencahue",8601,23,0,0,2020-06-04,NA
"1205","Maule",7108,"Rio Claro",14753,17,0,0,2020-04-23,NA
"1206","Maule",7108,"Rio Claro",14753,18,0,1,2020-04-30,0
"1207","Maule",7108,"Rio Claro",14753,19,0,0,2020-05-07,NA
"1208","Maule",7108,"Rio Claro",14753,20,0,0,2020-05-14,NA
"1209","Maule",7108,"Rio Claro",14753,21,1,1,2020-05-21,1
"1210","Maule",7108,"Rio Claro",14753,22,2,2,2020-05-28,1
"1211","Maule",7108,"Rio Claro",14753,23,1,3,2020-06-04,0.333333333333333
"1212","Maule",7109,"San Clemente",46292,17,0,0,2020-04-23,NA
"1213","Maule",7109,"San Clemente",46292,18,0,0,2020-04-30,NA
"1214","Maule",7109,"San Clemente",46292,19,3,5,2020-05-07,0.6
"1215","Maule",7109,"San Clemente",46292,20,1,2,2020-05-14,0.5
"1216","Maule",7109,"San Clemente",46292,21,5,8,2020-05-21,0.625
"1217","Maule",7109,"San Clemente",46292,22,4,5,2020-05-28,0.8
"1218","Maule",7109,"San Clemente",46292,23,8,10,2020-06-04,0.8
"1219","Maule",7110,"San Rafael",9959,17,0,0,2020-04-23,NA
"1220","Maule",7110,"San Rafael",9959,18,0,0,2020-04-30,NA
"1221","Maule",7110,"San Rafael",9959,19,0,0,2020-05-07,NA
"1222","Maule",7110,"San Rafael",9959,20,5,6,2020-05-14,0.833333333333333
"1223","Maule",7110,"San Rafael",9959,21,10,12,2020-05-21,0.833333333333333
"1224","Maule",7110,"San Rafael",9959,22,3,3,2020-05-28,1
"1225","Maule",7110,"San Rafael",9959,23,4,4,2020-06-04,1
"1226","Maule",7201,"Cauquenes",44143,17,1,1,2020-04-23,1
"1227","Maule",7201,"Cauquenes",44143,18,0,0,2020-04-30,NA
"1228","Maule",7201,"Cauquenes",44143,19,0,1,2020-05-07,0
"1229","Maule",7201,"Cauquenes",44143,20,3,3,2020-05-14,1
"1230","Maule",7201,"Cauquenes",44143,21,5,6,2020-05-21,0.833333333333333
"1231","Maule",7201,"Cauquenes",44143,22,18,19,2020-05-28,0.947368421052632
"1232","Maule",7201,"Cauquenes",44143,23,45,52,2020-06-04,0.865384615384615
"1233","Maule",7202,"Chanco",9331,17,1,1,2020-04-23,1
"1234","Maule",7202,"Chanco",9331,18,0,0,2020-04-30,NA
"1235","Maule",7202,"Chanco",9331,19,0,0,2020-05-07,NA
"1236","Maule",7202,"Chanco",9331,20,0,0,2020-05-14,NA
"1237","Maule",7202,"Chanco",9331,21,0,0,2020-05-21,NA
"1238","Maule",7202,"Chanco",9331,22,1,1,2020-05-28,1
"1239","Maule",7202,"Chanco",9331,23,2,2,2020-06-04,1
"1240","Maule",7203,"Pelluhue",8092,17,0,0,2020-04-23,NA
"1241","Maule",7203,"Pelluhue",8092,18,0,0,2020-04-30,NA
"1242","Maule",7203,"Pelluhue",8092,19,0,0,2020-05-07,NA
"1243","Maule",7203,"Pelluhue",8092,20,2,2,2020-05-14,1
"1244","Maule",7203,"Pelluhue",8092,21,0,0,2020-05-21,NA
"1245","Maule",7203,"Pelluhue",8092,22,0,0,2020-05-28,NA
"1246","Maule",7203,"Pelluhue",8092,23,0,0,2020-06-04,NA
"1247","Maule",7301,"Curico",163626,17,2,6,2020-04-23,0.333333333333333
"1248","Maule",7301,"Curico",163626,18,0,0,2020-04-30,NA
"1249","Maule",7301,"Curico",163626,19,3,5,2020-05-07,0.6
"1250","Maule",7301,"Curico",163626,20,6,20,2020-05-14,0.3
"1251","Maule",7301,"Curico",163626,21,39,47,2020-05-21,0.829787234042553
"1252","Maule",7301,"Curico",163626,22,30,48,2020-05-28,0.625
"1253","Maule",7301,"Curico",163626,23,82,105,2020-06-04,0.780952380952381
"1254","Maule",7302,"Hualane",10222,17,0,0,2020-04-23,NA
"1255","Maule",7302,"Hualane",10222,18,0,0,2020-04-30,NA
"1256","Maule",7302,"Hualane",10222,19,0,0,2020-05-07,NA
"1257","Maule",7302,"Hualane",10222,20,0,0,2020-05-14,NA
"1258","Maule",7302,"Hualane",10222,21,1,6,2020-05-21,0.166666666666667
"1259","Maule",7302,"Hualane",10222,22,1,3,2020-05-28,0.333333333333333
"1260","Maule",7302,"Hualane",10222,23,16,17,2020-06-04,0.941176470588235
"1261","Maule",7303,"Licanten",6989,17,0,0,2020-04-23,NA
"1262","Maule",7303,"Licanten",6989,18,0,0,2020-04-30,NA
"1263","Maule",7303,"Licanten",6989,19,0,0,2020-05-07,NA
"1264","Maule",7303,"Licanten",6989,20,0,0,2020-05-14,NA
"1265","Maule",7303,"Licanten",6989,21,0,0,2020-05-21,NA
"1266","Maule",7303,"Licanten",6989,22,0,0,2020-05-28,NA
"1267","Maule",7303,"Licanten",6989,23,0,0,2020-06-04,NA
"1268","Maule",7304,"Molina",49800,17,0,0,2020-04-23,NA
"1269","Maule",7304,"Molina",49800,18,0,0,2020-04-30,NA
"1270","Maule",7304,"Molina",49800,19,1,1,2020-05-07,1
"1271","Maule",7304,"Molina",49800,20,0,0,2020-05-14,NA
"1272","Maule",7304,"Molina",49800,21,1,3,2020-05-21,0.333333333333333
"1273","Maule",7304,"Molina",49800,22,2,3,2020-05-28,0.666666666666667
"1274","Maule",7304,"Molina",49800,23,7,13,2020-06-04,0.538461538461538
"1275","Maule",7305,"Rauco",11248,17,0,0,2020-04-23,NA
"1276","Maule",7305,"Rauco",11248,18,0,0,2020-04-30,NA
"1277","Maule",7305,"Rauco",11248,19,0,0,2020-05-07,NA
"1278","Maule",7305,"Rauco",11248,20,0,1,2020-05-14,0
"1279","Maule",7305,"Rauco",11248,21,2,2,2020-05-21,1
"1280","Maule",7305,"Rauco",11248,22,1,2,2020-05-28,0.5
"1281","Maule",7305,"Rauco",11248,23,0,0,2020-06-04,NA
"1282","Maule",7306,"Romeral",16170,17,0,0,2020-04-23,NA
"1283","Maule",7306,"Romeral",16170,18,0,0,2020-04-30,NA
"1284","Maule",7306,"Romeral",16170,19,0,0,2020-05-07,NA
"1285","Maule",7306,"Romeral",16170,20,0,0,2020-05-14,NA
"1286","Maule",7306,"Romeral",16170,21,1,2,2020-05-21,0.5
"1287","Maule",7306,"Romeral",16170,22,6,14,2020-05-28,0.428571428571429
"1288","Maule",7306,"Romeral",16170,23,5,9,2020-06-04,0.555555555555556
"1289","Maule",7307,"Sagrada Familia",19469,17,0,0,2020-04-23,NA
"1290","Maule",7307,"Sagrada Familia",19469,18,0,0,2020-04-30,NA
"1291","Maule",7307,"Sagrada Familia",19469,19,0,0,2020-05-07,NA
"1292","Maule",7307,"Sagrada Familia",19469,20,0,0,2020-05-14,NA
"1293","Maule",7307,"Sagrada Familia",19469,21,0,0,2020-05-21,NA
"1294","Maule",7307,"Sagrada Familia",19469,22,0,0,2020-05-28,NA
"1295","Maule",7307,"Sagrada Familia",19469,23,3,4,2020-06-04,0.75
"1296","Maule",7308,"Teno",30850,17,0,0,2020-04-23,NA
"1297","Maule",7308,"Teno",30850,18,0,0,2020-04-30,NA
"1298","Maule",7308,"Teno",30850,19,1,2,2020-05-07,0.5
"1299","Maule",7308,"Teno",30850,20,0,0,2020-05-14,NA
"1300","Maule",7308,"Teno",30850,21,1,2,2020-05-21,0.5
"1301","Maule",7308,"Teno",30850,22,0,0,2020-05-28,NA
"1302","Maule",7308,"Teno",30850,23,3,7,2020-06-04,0.428571428571429
"1303","Maule",7309,"Vichuquen",4381,17,0,0,2020-04-23,NA
"1304","Maule",7309,"Vichuquen",4381,18,0,0,2020-04-30,NA
"1305","Maule",7309,"Vichuquen",4381,19,0,0,2020-05-07,NA
"1306","Maule",7309,"Vichuquen",4381,20,0,0,2020-05-14,NA
"1307","Maule",7309,"Vichuquen",4381,21,0,0,2020-05-21,NA
"1308","Maule",7309,"Vichuquen",4381,22,0,0,2020-05-28,NA
"1309","Maule",7309,"Vichuquen",4381,23,0,0,2020-06-04,NA
"1310","Maule",7401,"Linares",101073,17,1,2,2020-04-23,0.5
"1311","Maule",7401,"Linares",101073,18,0,0,2020-04-30,NA
"1312","Maule",7401,"Linares",101073,19,3,3,2020-05-07,1
"1313","Maule",7401,"Linares",101073,20,4,3,2020-05-14,NA
"1314","Maule",7401,"Linares",101073,21,3,5,2020-05-21,0.6
"1315","Maule",7401,"Linares",101073,22,5,9,2020-05-28,0.555555555555556
"1316","Maule",7401,"Linares",101073,23,0,4,2020-06-04,0
"1317","Maule",7402,"Colbun",22565,17,0,0,2020-04-23,NA
"1318","Maule",7402,"Colbun",22565,18,0,0,2020-04-30,NA
"1319","Maule",7402,"Colbun",22565,19,3,3,2020-05-07,1
"1320","Maule",7402,"Colbun",22565,20,1,3,2020-05-14,0.333333333333333
"1321","Maule",7402,"Colbun",22565,21,1,1,2020-05-21,1
"1322","Maule",7402,"Colbun",22565,22,3,1,2020-05-28,NA
"1323","Maule",7402,"Colbun",22565,23,1,4,2020-06-04,0.25
"1324","Maule",7403,"Longavi",32810,17,0,0,2020-04-23,NA
"1325","Maule",7403,"Longavi",32810,18,0,0,2020-04-30,NA
"1326","Maule",7403,"Longavi",32810,19,0,1,2020-05-07,0
"1327","Maule",7403,"Longavi",32810,20,2,3,2020-05-14,0.666666666666667
"1328","Maule",7403,"Longavi",32810,21,0,1,2020-05-21,0
"1329","Maule",7403,"Longavi",32810,22,2,4,2020-05-28,0.5
"1330","Maule",7403,"Longavi",32810,23,0,5,2020-06-04,0
"1331","Maule",7404,"Parral",44544,17,0,0,2020-04-23,NA
"1332","Maule",7404,"Parral",44544,18,0,0,2020-04-30,NA
"1333","Maule",7404,"Parral",44544,19,0,0,2020-05-07,NA
"1334","Maule",7404,"Parral",44544,20,0,2,2020-05-14,0
"1335","Maule",7404,"Parral",44544,21,12,13,2020-05-21,0.923076923076923
"1336","Maule",7404,"Parral",44544,22,3,16,2020-05-28,0.1875
"1337","Maule",7404,"Parral",44544,23,0,10,2020-06-04,0
"1338","Maule",7405,"Retiro",21071,17,0,0,2020-04-23,NA
"1339","Maule",7405,"Retiro",21071,18,0,0,2020-04-30,NA
"1340","Maule",7405,"Retiro",21071,19,0,0,2020-05-07,NA
"1341","Maule",7405,"Retiro",21071,20,0,0,2020-05-14,NA
"1342","Maule",7405,"Retiro",21071,21,2,3,2020-05-21,0.666666666666667
"1343","Maule",7405,"Retiro",21071,22,0,6,2020-05-28,0
"1344","Maule",7405,"Retiro",21071,23,0,10,2020-06-04,0
"1345","Maule",7406,"San Javier",49451,17,0,0,2020-04-23,NA
"1346","Maule",7406,"San Javier",49451,18,0,0,2020-04-30,NA
"1347","Maule",7406,"San Javier",49451,19,1,2,2020-05-07,0.5
"1348","Maule",7406,"San Javier",49451,20,0,0,2020-05-14,NA
"1349","Maule",7406,"San Javier",49451,21,2,4,2020-05-21,0.5
"1350","Maule",7406,"San Javier",49451,22,4,5,2020-05-28,0.8
"1351","Maule",7406,"San Javier",49451,23,9,16,2020-06-04,0.5625
"1352","Maule",7407,"Villa Alegre",17512,17,0,1,2020-04-23,0
"1353","Maule",7407,"Villa Alegre",17512,18,0,0,2020-04-30,NA
"1354","Maule",7407,"Villa Alegre",17512,19,0,0,2020-05-07,NA
"1355","Maule",7407,"Villa Alegre",17512,20,0,0,2020-05-14,NA
"1356","Maule",7407,"Villa Alegre",17512,21,0,1,2020-05-21,0
"1357","Maule",7407,"Villa Alegre",17512,22,0,0,2020-05-28,NA
"1358","Maule",7407,"Villa Alegre",17512,23,2,5,2020-06-04,0.4
"1359","Maule",7408,"Yerbas Buenas",19200,17,0,0,2020-04-23,NA
"1360","Maule",7408,"Yerbas Buenas",19200,18,0,0,2020-04-30,NA
"1361","Maule",7408,"Yerbas Buenas",19200,19,0,0,2020-05-07,NA
"1362","Maule",7408,"Yerbas Buenas",19200,20,2,3,2020-05-14,0.666666666666667
"1363","Maule",7408,"Yerbas Buenas",19200,21,2,3,2020-05-21,0.666666666666667
"1364","Maule",7408,"Yerbas Buenas",19200,22,3,4,2020-05-28,0.75
"1365","Maule",7408,"Yerbas Buenas",19200,23,2,2,2020-06-04,1
"1366","Metropolitana",13101,"Santiago",503147,17,60,92,2020-04-23,0.652173913043478
"1367","Metropolitana",13101,"Santiago",503147,18,258,314,2020-04-30,0.821656050955414
"1368","Metropolitana",13101,"Santiago",503147,19,136,207,2020-05-07,0.657004830917874
"1369","Metropolitana",13101,"Santiago",503147,20,124,334,2020-05-14,0.37125748502994
"1370","Metropolitana",13101,"Santiago",503147,21,228,683,2020-05-21,0.333821376281113
"1371","Metropolitana",13101,"Santiago",503147,22,197,661,2020-05-28,0.29803328290469
"1372","Metropolitana",13101,"Santiago",503147,23,171,697,2020-06-04,0.245337159253945
"1373","Metropolitana",13102,"Cerrillos",88956,17,10,14,2020-04-23,0.714285714285714
"1374","Metropolitana",13102,"Cerrillos",88956,18,95,112,2020-04-30,0.848214285714286
"1375","Metropolitana",13102,"Cerrillos",88956,19,15,21,2020-05-07,0.714285714285714
"1376","Metropolitana",13102,"Cerrillos",88956,20,17,53,2020-05-14,0.320754716981132
"1377","Metropolitana",13102,"Cerrillos",88956,21,44,119,2020-05-21,0.369747899159664
"1378","Metropolitana",13102,"Cerrillos",88956,22,35,118,2020-05-28,0.296610169491525
"1379","Metropolitana",13102,"Cerrillos",88956,23,25,108,2020-06-04,0.231481481481481
"1380","Metropolitana",13103,"Cerro Navia",142465,17,10,17,2020-04-23,0.588235294117647
"1381","Metropolitana",13103,"Cerro Navia",142465,18,32,48,2020-04-30,0.666666666666667
"1382","Metropolitana",13103,"Cerro Navia",142465,19,33,103,2020-05-07,0.320388349514563
"1383","Metropolitana",13103,"Cerro Navia",142465,20,22,65,2020-05-14,0.338461538461538
"1384","Metropolitana",13103,"Cerro Navia",142465,21,37,142,2020-05-21,0.26056338028169
"1385","Metropolitana",13103,"Cerro Navia",142465,22,51,366,2020-05-28,0.139344262295082
"1386","Metropolitana",13103,"Cerro Navia",142465,23,63,257,2020-06-04,0.245136186770428
"1387","Metropolitana",13104,"Conchali",139195,17,12,15,2020-04-23,0.8
"1388","Metropolitana",13104,"Conchali",139195,18,62,108,2020-04-30,0.574074074074074
"1389","Metropolitana",13104,"Conchali",139195,19,48,64,2020-05-07,0.75
"1390","Metropolitana",13104,"Conchali",139195,20,35,82,2020-05-14,0.426829268292683
"1391","Metropolitana",13104,"Conchali",139195,21,60,307,2020-05-21,0.195439739413681
"1392","Metropolitana",13104,"Conchali",139195,22,54,237,2020-05-28,0.227848101265823
"1393","Metropolitana",13104,"Conchali",139195,23,64,212,2020-06-04,0.30188679245283
"1394","Metropolitana",13105,"El Bosque",172000,17,21,32,2020-04-23,0.65625
"1395","Metropolitana",13105,"El Bosque",172000,18,26,39,2020-04-30,0.666666666666667
"1396","Metropolitana",13105,"El Bosque",172000,19,42,62,2020-05-07,0.67741935483871
"1397","Metropolitana",13105,"El Bosque",172000,20,46,116,2020-05-14,0.396551724137931
"1398","Metropolitana",13105,"El Bosque",172000,21,45,138,2020-05-21,0.326086956521739
"1399","Metropolitana",13105,"El Bosque",172000,22,32,206,2020-05-28,0.155339805825243
"1400","Metropolitana",13105,"El Bosque",172000,23,112,391,2020-06-04,0.286445012787724
"1401","Metropolitana",13106,"Estacion Central",206792,17,32,45,2020-04-23,0.711111111111111
"1402","Metropolitana",13106,"Estacion Central",206792,18,89,106,2020-04-30,0.839622641509434
"1403","Metropolitana",13106,"Estacion Central",206792,19,55,101,2020-05-07,0.544554455445545
"1404","Metropolitana",13106,"Estacion Central",206792,20,76,146,2020-05-14,0.520547945205479
"1405","Metropolitana",13106,"Estacion Central",206792,21,82,234,2020-05-21,0.35042735042735
"1406","Metropolitana",13106,"Estacion Central",206792,22,101,319,2020-05-28,0.316614420062696
"1407","Metropolitana",13106,"Estacion Central",206792,23,83,326,2020-06-04,0.254601226993865
"1408","Metropolitana",13107,"Huechuraba",112528,17,3,5,2020-04-23,0.6
"1409","Metropolitana",13107,"Huechuraba",112528,18,24,37,2020-04-30,0.648648648648649
"1410","Metropolitana",13107,"Huechuraba",112528,19,31,43,2020-05-07,0.720930232558139
"1411","Metropolitana",13107,"Huechuraba",112528,20,15,38,2020-05-14,0.394736842105263
"1412","Metropolitana",13107,"Huechuraba",112528,21,30,171,2020-05-21,0.175438596491228
"1413","Metropolitana",13107,"Huechuraba",112528,22,39,280,2020-05-28,0.139285714285714
"1414","Metropolitana",13107,"Huechuraba",112528,23,27,128,2020-06-04,0.2109375
"1415","Metropolitana",13108,"Independencia",142065,17,37,50,2020-04-23,0.74
"1416","Metropolitana",13108,"Independencia",142065,18,95,163,2020-04-30,0.582822085889571
"1417","Metropolitana",13108,"Independencia",142065,19,82,156,2020-05-07,0.525641025641026
"1418","Metropolitana",13108,"Independencia",142065,20,61,131,2020-05-14,0.465648854961832
"1419","Metropolitana",13108,"Independencia",142065,21,88,285,2020-05-21,0.308771929824561
"1420","Metropolitana",13108,"Independencia",142065,22,79,357,2020-05-28,0.221288515406162
"1421","Metropolitana",13108,"Independencia",142065,23,67,271,2020-06-04,0.247232472324723
"1422","Metropolitana",13109,"La Cisterna",100434,17,10,11,2020-04-23,0.909090909090909
"1423","Metropolitana",13109,"La Cisterna",100434,18,9,21,2020-04-30,0.428571428571429
"1424","Metropolitana",13109,"La Cisterna",100434,19,30,46,2020-05-07,0.652173913043478
"1425","Metropolitana",13109,"La Cisterna",100434,20,44,79,2020-05-14,0.556962025316456
"1426","Metropolitana",13109,"La Cisterna",100434,21,28,73,2020-05-21,0.383561643835616
"1427","Metropolitana",13109,"La Cisterna",100434,22,87,167,2020-05-28,0.520958083832335
